r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19999987e+06 	 8.956112e-01 	 2.937652e+08 	 7.632628e+04 	 1.391777e+09 	 1.604931e+22 	 3.279816e+08 	 8.146844e+38 	 5.324240e+38 	 3.826774e+22 	 5.035109e+09
1.20001121e+06 	 9.048993e-01 	 2.934220e+08 	 7.554123e+04 	 1.388527e+09 	 1.587827e+22 	 3.242360e+08 	 8.146775e+38 	 5.324222e+38 	 3.787907e+22 	 4.990626e+09
1.20002254e+06 	 9.142838e-01 	 2.930794e+08 	 7.476426e+04 	 1.385286e+09 	 1.570914e+22 	 3.205333e+08 	 8.146707e+38 	 5.324204e+38 	 3.749455e+22 	 4.946529e+09
1.20003386e+06 	 9.237656e-01 	 2.927373e+08 	 7.399527e+04 	 1.382054e+09 	 1.554189e+22 	 3.168730e+08 	 8.146638e+38 	 5.324186e+38 	 3.711412e+22 	 4.902814e+09
1.20004516e+06 	 9.333457e-01 	 2.923957e+08 	 7.323420e+04 	 1.378831e+09 	 1.537651e+22 	 3.132546e+08 	 8.146570e+38 	 5.324168e+38 	 3.673775e+22 	 4.859479e+09
1.20005646e+06 	 9.430252e-01 	 2.920547e+08 	 7.248096e+04 	 1.375617e+09 	 1.521296e+22 	 3.096778e+08 	 8.146501e+38 	 5.324149e+38 	 3.636539e+22 	 4.816520e+09
1.20006775e+06 	 9.528051e-01 	 2.917143e+08 	 7.173546e+04 	 1.372412e+09 	 1.505125e+22 	 3.061419e+08 	 8.146433e+38 	 5.324131e+38 	 3.599700e+22 	 4.773933e+09
1.20007903e+06 	 9.626865e-01 	 2.913744e+08 	 7.099763e+04 	 1.369215e+09 	 1.489133e+22 	 3.026465e+08 	 8.146364e+38 	 5.324113e+38 	 3.563254e+22 	 4.731717e+09
1.20009030e+06 	 9.726703e-01 	 2.910350e+08 	 7.026739e+04 	 1.366028e+09 	 1.473319e+22 	 2.991912e+08 	 8.146296e+38 	 5.324095e+38 	 3.527195e+22 	 4.689867e+09
1.20010156e+06 	 9.827578e-01 	 2.906962e+08 	 6.954466e+04 	 1.362849e+09 	 1.457681e+22 	 2.957755e+08 	 8.146228e+38 	 5.324077e+38 	 3.491520e+22 	 4.648381e+09
1.20011282e+06 	 9.929498e-01 	 2.903579e+08 	 6.882936e+04 	 1.359679e+09 	 1.442217e+22 	 2.923989e+08 	 8.146159e+38 	 5.324058e+38 	 3.456223e+22 	 4.607255e+09
1.20012406e+06 	 1.003248e+00 	 2.900201e+08 	 6.812142e+04 	 1.356517e+09 	 1.426924e+22 	 2.890610e+08 	 8.146091e+38 	 5.324040e+38 	 3.421302e+22 	 4.566487e+09
1.20013529e+06 	 1.013652e+00 	 2.896829e+08 	 6.742076e+04 	 1.353365e+09 	 1.411802e+22 	 2.857614e+08 	 8.146022e+38 	 5.324022e+38 	 3.386751e+22 	 4.526072e+09
1.20014652e+06 	 1.024165e+00 	 2.893462e+08 	 6.672731e+04 	 1.350220e+09 	 1.396847e+22 	 2.824995e+08 	 8.145954e+38 	 5.324003e+38 	 3.352568e+22 	 4.486010e+09
