r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20001963e+06 	 4.129714e-01 	 2.889050e+08 	 9.308023e+04 	 1.346106e+09 	 1.604931e+22 	 6.995275e+08 	 6.985472e+38 	 4.565284e+38 	 3.649438e+22 	 6.270542e+09
1.20002960e+06 	 4.173394e-01 	 2.885427e+08 	 9.210430e+04 	 1.342732e+09 	 1.586589e+22 	 6.913383e+08 	 6.985430e+38 	 4.565277e+38 	 3.609519e+22 	 6.214470e+09
1.20003956e+06 	 4.217535e-01 	 2.881810e+08 	 9.113860e+04 	 1.339367e+09 	 1.568462e+22 	 6.832451e+08 	 6.985388e+38 	 4.565269e+38 	 3.570050e+22 	 6.158891e+09
1.20004951e+06 	 4.262144e-01 	 2.878198e+08 	 9.018303e+04 	 1.336012e+09 	 1.550548e+22 	 6.752468e+08 	 6.985346e+38 	 4.565262e+38 	 3.531026e+22 	 6.103800e+09
1.20005944e+06 	 4.307224e-01 	 2.874591e+08 	 8.923748e+04 	 1.332666e+09 	 1.532845e+22 	 6.673424e+08 	 6.985304e+38 	 4.565254e+38 	 3.492443e+22 	 6.049195e+09
1.20006937e+06 	 4.352782e-01 	 2.870990e+08 	 8.830184e+04 	 1.329329e+09 	 1.515349e+22 	 6.595307e+08 	 6.985262e+38 	 4.565247e+38 	 3.454295e+22 	 5.995070e+09
1.20007928e+06 	 4.398821e-01 	 2.867395e+08 	 8.737602e+04 	 1.326002e+09 	 1.498060e+22 	 6.518106e+08 	 6.985220e+38 	 4.565239e+38 	 3.416577e+22 	 5.941421e+09
1.20008918e+06 	 4.445347e-01 	 2.863805e+08 	 8.645990e+04 	 1.322683e+09 	 1.480973e+22 	 6.441811e+08 	 6.985178e+38 	 4.565232e+38 	 3.379283e+22 	 5.888245e+09
1.20009906e+06 	 4.492366e-01 	 2.860220e+08 	 8.555338e+04 	 1.319374e+09 	 1.464087e+22 	 6.366410e+08 	 6.985136e+38 	 4.565224e+38 	 3.342410e+22 	 5.835536e+09
1.20010893e+06 	 4.539882e-01 	 2.856640e+08 	 8.465637e+04 	 1.316074e+09 	 1.447398e+22 	 6.291894e+08 	 6.985094e+38 	 4.565217e+38 	 3.305951e+22 	 5.783293e+09
1.20011880e+06 	 4.587901e-01 	 2.853066e+08 	 8.376876e+04 	 1.312782e+09 	 1.430906e+22 	 6.218252e+08 	 6.985052e+38 	 4.565210e+38 	 3.269903e+22 	 5.731509e+09
1.20012864e+06 	 4.636428e-01 	 2.849497e+08 	 8.289047e+04 	 1.309500e+09 	 1.414607e+22 	 6.145473e+08 	 6.985010e+38 	 4.565202e+38 	 3.234260e+22 	 5.680181e+09
1.20013848e+06 	 4.685468e-01 	 2.845934e+08 	 8.202137e+04 	 1.306227e+09 	 1.398499e+22 	 6.073549e+08 	 6.984969e+38 	 4.565195e+38 	 3.199019e+22 	 5.629305e+09
1.20014830e+06 	 4.735027e-01 	 2.842376e+08 	 8.116140e+04 	 1.302963e+09 	 1.382581e+22 	 6.002467e+08 	 6.984927e+38 	 4.565187e+38 	 3.164175e+22 	 5.578878e+09
1.20015812e+06 	 4.785110e-01 	 2.838823e+08 	 8.031044e+04 	 1.299708e+09 	 1.366849e+22 	 5.932220e+08 	 6.984885e+38 	 4.565180e+38 	 3.129723e+22 	 5.528894e+09
1.20016792e+06 	 4.835723e-01 	 2.835276e+08 	 7.946840e+04 	 1.296462e+09 	 1.351301e+22 	 5.862796e+08 	 6.984844e+38 	 4.565172e+38 	 3.095658e+22 	 5.479352e+09
1.20017771e+06 	 4.886872e-01 	 2.831734e+08 	 7.863519e+04 	 1.293225e+09 	 1.335935e+22 	 5.794187e+08 	 6.984802e+38 	 4.565165e+38 	 3.061975e+22 	 5.430245e+09
1.20018748e+06 	 4.938561e-01 	 2.828198e+08 	 7.781071e+04 	 1.289997e+09 	 1.320749e+22 	 5.726382e+08 	 6.984761e+38 	 4.565158e+38 	 3.028671e+22 	 5.381572e+09
1.20019725e+06 	 4.990798e-01 	 2.824666e+08 	 7.699488e+04 	 1.286777e+09 	 1.305741e+22 	 5.659372e+08 	 6.984719e+38 	 4.565150e+38 	 2.995741e+22 	 5.333328e+09
1.20020700e+06 	 5.043587e-01 	 2.821140e+08 	 7.618760e+04 	 1.283567e+09 	 1.290909e+22 	 5.593148e+08 	 6.984678e+38 	 4.565143e+38 	 2.963181e+22 	 5.285510e+09
1.20021674e+06 	 5.096935e-01 	 2.817620e+08 	 7.538879e+04 	 1.280365e+09 	 1.276250e+22 	 5.527701e+08 	 6.984636e+38 	 4.565135e+38 	 2.930985e+22 	 5.238113e+09
1.20022647e+06 	 5.150847e-01 	 2.814104e+08 	 7.459835e+04 	 1.277172e+09 	 1.261763e+22 	 5.463021e+08 	 6.984595e+38 	 4.565128e+38 	 2.899152e+22 	 5.191134e+09
1.20023619e+06 	 5.205329e-01 	 2.810594e+08 	 7.381621e+04 	 1.273988e+09 	 1.247445e+22 	 5.399099e+08 	 6.984554e+38 	 4.565120e+38 	 2.867675e+22 	 5.144569e+09
1.20024589e+06 	 5.260388e-01 	 2.807090e+08 	 7.304226e+04 	 1.270813e+09 	 1.233295e+22 	 5.335928e+08 	 6.984512e+38 	 4.565113e+38 	 2.836553e+22 	 5.098415e+09
1.20025559e+06 	 5.316029e-01 	 2.803590e+08 	 7.227642e+04 	 1.267647e+09 	 1.219310e+22 	 5.273497e+08 	 6.984471e+38 	 4.565105e+38 	 2.805780e+22 	 5.052669e+09
1.20026527e+06 	 5.372259e-01 	 2.800096e+08 	 7.151862e+04 	 1.264489e+09 	 1.205489e+22 	 5.211798e+08 	 6.984430e+38 	 4.565098e+38 	 2.775351e+22 	 5.007326e+09
1.20027494e+06 	 5.429084e-01 	 2.796607e+08 	 7.076876e+04 	 1.261340e+09 	 1.191829e+22 	 5.150822e+08 	 6.984389e+38 	 4.565091e+38 	 2.745263e+22 	 4.962383e+09
1.20028460e+06 	 5.486510e-01 	 2.793124e+08 	 7.002676e+04 	 1.258199e+09 	 1.178329e+22 	 5.090562e+08 	 6.984347e+38 	 4.565083e+38 	 2.715512e+22 	 4.917837e+09
1.20029425e+06 	 5.544544e-01 	 2.789645e+08 	 6.929255e+04 	 1.255068e+09 	 1.164986e+22 	 5.031008e+08 	 6.984306e+38 	 4.565076e+38 	 2.686095e+22 	 4.873684e+09
1.20030388e+06 	 5.603191e-01 	 2.786172e+08 	 6.856603e+04 	 1.251944e+09 	 1.151799e+22 	 4.972152e+08 	 6.984265e+38 	 4.565068e+38 	 2.657006e+22 	 4.829921e+09
1.20031351e+06 	 5.662459e-01 	 2.782704e+08 	 6.784713e+04 	 1.248830e+09 	 1.138766e+22 	 4.913986e+08 	 6.984224e+38 	 4.565061e+38 	 2.628244e+22 	 4.786545e+09
1.20032312e+06 	 5.722354e-01 	 2.779242e+08 	 6.713576e+04 	 1.245724e+09 	 1.125886e+22 	 4.856502e+08 	 6.984183e+38 	 4.565053e+38 	 2.599803e+22 	 4.743552e+09
1.20033273e+06 	 5.782883e-01 	 2.775785e+08 	 6.643186e+04 	 1.242627e+09 	 1.113155e+22 	 4.799693e+08 	 6.984142e+38 	 4.565046e+38 	 2.571681e+22 	 4.700938e+09
1.20034232e+06 	 5.844052e-01 	 2.772333e+08 	 6.573533e+04 	 1.239538e+09 	 1.100573e+22 	 4.743549e+08 	 6.984101e+38 	 4.565038e+38 	 2.543874e+22 	 4.658701e+09
1.20035190e+06 	 5.905868e-01 	 2.768886e+08 	 6.504611e+04 	 1.236458e+09 	 1.088138e+22 	 4.688064e+08 	 6.984060e+38 	 4.565031e+38 	 2.516377e+22 	 4.616837e+09
1.20036147e+06 	 5.968339e-01 	 2.765444e+08 	 6.436411e+04 	 1.233386e+09 	 1.075848e+22 	 4.633229e+08 	 6.984019e+38 	 4.565024e+38 	 2.489188e+22 	 4.575343e+09
1.20037102e+06 	 6.031470e-01 	 2.762008e+08 	 6.368927e+04 	 1.230323e+09 	 1.063700e+22 	 4.579037e+08 	 6.983978e+38 	 4.565016e+38 	 2.462303e+22 	 4.534216e+09
1.20038057e+06 	 6.095269e-01 	 2.758577e+08 	 6.302150e+04 	 1.227268e+09 	 1.051695e+22 	 4.525480e+08 	 6.983938e+38 	 4.565009e+38 	 2.435718e+22 	 4.493452e+09
1.20039011e+06 	 6.159743e-01 	 2.755151e+08 	 6.236073e+04 	 1.224221e+09 	 1.039829e+22 	 4.472551e+08 	 6.983897e+38 	 4.565001e+38 	 2.409430e+22 	 4.453049e+09
1.20039963e+06 	 6.224899e-01 	 2.751730e+08 	 6.170689e+04 	 1.221183e+09 	 1.028101e+22 	 4.420242e+08 	 6.983856e+38 	 4.564994e+38 	 2.383435e+22 	 4.413003e+09
1.20040915e+06 	 6.290745e-01 	 2.748314e+08 	 6.105991e+04 	 1.218153e+09 	 1.016510e+22 	 4.368547e+08 	 6.983815e+38 	 4.564986e+38 	 2.357730e+22 	 4.373311e+09
1.20041865e+06 	 6.357287e-01 	 2.744904e+08 	 6.041970e+04 	 1.215132e+09 	 1.005054e+22 	 4.317458e+08 	 6.983775e+38 	 4.564979e+38 	 2.332312e+22 	 4.333970e+09
1.20042814e+06 	 6.424533e-01 	 2.741499e+08 	 5.978621e+04 	 1.212119e+09 	 9.937308e+21 	 4.266967e+08 	 6.983734e+38 	 4.564971e+38 	 2.307179e+22 	 4.294977e+09
1.20043762e+06 	 6.492490e-01 	 2.738099e+08 	 5.915937e+04 	 1.209115e+09 	 9.825398e+21 	 4.217069e+08 	 6.983693e+38 	 4.564964e+38 	 2.282326e+22 	 4.256329e+09
1.20044709e+06 	 6.561167e-01 	 2.734704e+08 	 5.853909e+04 	 1.206118e+09 	 9.714788e+21 	 4.167755e+08 	 6.983653e+38 	 4.564957e+38 	 2.257750e+22 	 4.218023e+09
1.20045655e+06 	 6.630570e-01 	 2.731315e+08 	 5.792532e+04 	 1.203130e+09 	 9.605463e+21 	 4.119019e+08 	 6.983612e+38 	 4.564949e+38 	 2.233448e+22 	 4.180056e+09
1.20046600e+06 	 6.700708e-01 	 2.727930e+08 	 5.731799e+04 	 1.200150e+09 	 9.497409e+21 	 4.070855e+08 	 6.983572e+38 	 4.564942e+38 	 2.209416e+22 	 4.142425e+09
1.20047544e+06 	 6.771587e-01 	 2.724551e+08 	 5.671702e+04 	 1.197179e+09 	 9.390610e+21 	 4.023255e+08 	 6.983531e+38 	 4.564934e+38 	 2.185652e+22 	 4.105127e+09
1.20048487e+06 	 6.843216e-01 	 2.721177e+08 	 5.612235e+04 	 1.194215e+09 	 9.285051e+21 	 3.976213e+08 	 6.983491e+38 	 4.564927e+38 	 2.162153e+22 	 4.068159e+09
1.20049429e+06 	 6.915603e-01 	 2.717808e+08 	 5.553392e+04 	 1.191260e+09 	 9.180718e+21 	 3.929722e+08 	 6.983450e+38 	 4.564919e+38 	 2.138915e+22 	 4.031519e+09
1.20050369e+06 	 6.988757e-01 	 2.714444e+08 	 5.495166e+04 	 1.188313e+09 	 9.077597e+21 	 3.883777e+08 	 6.983410e+38 	 4.564912e+38 	 2.115936e+22 	 3.995203e+09
1.20051309e+06 	 7.062683e-01 	 2.711085e+08 	 5.437550e+04 	 1.185374e+09 	 8.975674e+21 	 3.838369e+08 	 6.983369e+38 	 4.564904e+38 	 2.093214e+22 	 3.959209e+09
1.20052247e+06 	 7.137393e-01 	 2.707732e+08 	 5.380538e+04 	 1.182443e+09 	 8.874933e+21 	 3.793494e+08 	 6.983329e+38 	 4.564897e+38 	 2.070744e+22 	 3.923533e+09
1.20053185e+06 	 7.212892e-01 	 2.704383e+08 	 5.324124e+04 	 1.179521e+09 	 8.775361e+21 	 3.749145e+08 	 6.983289e+38 	 4.564889e+38 	 2.048523e+22 	 3.888174e+09
1.20054122e+06 	 7.289190e-01 	 2.701040e+08 	 5.268302e+04 	 1.176606e+09 	 8.676943e+21 	 3.705316e+08 	 6.983249e+38 	 4.564882e+38 	 2.026550e+22 	 3.853127e+09
1.20055057e+06 	 7.366296e-01 	 2.697701e+08 	 5.213065e+04 	 1.173699e+09 	 8.579666e+21 	 3.662000e+08 	 6.983208e+38 	 4.564874e+38 	 2.004821e+22 	 3.818392e+09
1.20055991e+06 	 7.444217e-01 	 2.694368e+08 	 5.158407e+04 	 1.170801e+09 	 8.483515e+21 	 3.619192e+08 	 6.983168e+38 	 4.564867e+38 	 1.983333e+22 	 3.783964e+09
1.20056925e+06 	 7.522963e-01 	 2.691040e+08 	 5.104322e+04 	 1.167910e+09 	 8.388478e+21 	 3.576885e+08 	 6.983128e+38 	 4.564860e+38 	 1.962084e+22 	 3.749842e+09
