r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19999970e+06 	 1.911455e+00 	 2.992555e+08 	 5.667999e+04 	 1.444287e+09 	 1.604931e+22 	 1.565473e+08 	 9.682099e+38 	 6.327581e+38 	 4.053408e+22 	 3.652486e+09
1.20001348e+06 	 1.931003e+00 	 2.989397e+08 	 5.610474e+04 	 1.441240e+09 	 1.589489e+22 	 1.547990e+08 	 9.681969e+38 	 6.327535e+38 	 4.016398e+22 	 3.620257e+09
1.20002726e+06 	 1.950751e+00 	 2.986244e+08 	 5.553533e+04 	 1.438201e+09 	 1.574208e+22 	 1.530704e+08 	 9.681838e+38 	 6.327488e+38 	 3.979756e+22 	 3.588307e+09
1.20004103e+06 	 1.970701e+00 	 2.983097e+08 	 5.497170e+04 	 1.435172e+09 	 1.559086e+22 	 1.513611e+08 	 9.681708e+38 	 6.327441e+38 	 3.943478e+22 	 3.556634e+09
1.20005480e+06 	 1.990855e+00 	 2.979955e+08 	 5.441379e+04 	 1.432150e+09 	 1.544121e+22 	 1.496711e+08 	 9.681578e+38 	 6.327395e+38 	 3.907561e+22 	 3.525234e+09
1.20006856e+06 	 2.011215e+00 	 2.976819e+08 	 5.386154e+04 	 1.429138e+09 	 1.529312e+22 	 1.480000e+08 	 9.681447e+38 	 6.327348e+38 	 3.871999e+22 	 3.494106e+09
1.20008232e+06 	 2.031784e+00 	 2.973689e+08 	 5.331489e+04 	 1.426134e+09 	 1.514657e+22 	 1.463478e+08 	 9.681317e+38 	 6.327301e+38 	 3.836790e+22 	 3.463248e+09
1.20009608e+06 	 2.052562e+00 	 2.970564e+08 	 5.277380e+04 	 1.423138e+09 	 1.500155e+22 	 1.447140e+08 	 9.681186e+38 	 6.327254e+38 	 3.801930e+22 	 3.432656e+09
1.20010984e+06 	 2.073554e+00 	 2.967445e+08 	 5.223819e+04 	 1.420151e+09 	 1.485802e+22 	 1.430986e+08 	 9.681055e+38 	 6.327207e+38 	 3.767414e+22 	 3.402329e+09
1.20012359e+06 	 2.094760e+00 	 2.964331e+08 	 5.170803e+04 	 1.417172e+09 	 1.471599e+22 	 1.415014e+08 	 9.680924e+38 	 6.327159e+38 	 3.733240e+22 	 3.372265e+09
1.20013734e+06 	 2.116183e+00 	 2.961223e+08 	 5.118324e+04 	 1.414202e+09 	 1.457544e+22 	 1.399221e+08 	 9.680792e+38 	 6.327112e+38 	 3.699405e+22 	 3.342461e+09
1.20015109e+06 	 2.137825e+00 	 2.958120e+08 	 5.066378e+04 	 1.411240e+09 	 1.443634e+22 	 1.383605e+08 	 9.680661e+38 	 6.327065e+38 	 3.665904e+22 	 3.312915e+09
