r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20005106e+06 	 4.775251e-01 	 2.897185e+08 	 9.031408e+04 	 1.353697e+09 	 1.604931e+22 	 6.066659e+08 	 7.168484e+38 	 4.684955e+38 	 3.677693e+22 	 6.062949e+09
1.20006121e+06 	 4.825532e-01 	 2.893594e+08 	 8.937131e+04 	 1.350344e+09 	 1.586801e+22 	 5.996007e+08 	 7.168439e+38 	 4.684946e+38 	 3.637958e+22 	 6.008916e+09
1.20007136e+06 	 4.876343e-01 	 2.890010e+08 	 8.843837e+04 	 1.347000e+09 	 1.568881e+22 	 5.926179e+08 	 7.168393e+38 	 4.684937e+38 	 3.598667e+22 	 5.955357e+09
1.20008150e+06 	 4.927690e-01 	 2.886430e+08 	 8.751517e+04 	 1.343666e+09 	 1.551170e+22 	 5.857166e+08 	 7.168348e+38 	 4.684928e+38 	 3.559814e+22 	 5.902267e+09
1.20009162e+06 	 4.979577e-01 	 2.882856e+08 	 8.660162e+04 	 1.340340e+09 	 1.533665e+22 	 5.788958e+08 	 7.168302e+38 	 4.684920e+38 	 3.521395e+22 	 5.849643e+09
1.20010173e+06 	 5.032010e-01 	 2.879287e+08 	 8.569759e+04 	 1.337024e+09 	 1.516364e+22 	 5.721547e+08 	 7.168257e+38 	 4.684911e+38 	 3.483405e+22 	 5.797481e+09
1.20011183e+06 	 5.084996e-01 	 2.875724e+08 	 8.480301e+04 	 1.333716e+09 	 1.499264e+22 	 5.654922e+08 	 7.168211e+38 	 4.684902e+38 	 3.445839e+22 	 5.745775e+09
1.20012192e+06 	 5.138539e-01 	 2.872166e+08 	 8.391776e+04 	 1.330418e+09 	 1.482364e+22 	 5.589076e+08 	 7.168166e+38 	 4.684893e+38 	 3.408693e+22 	 5.694523e+09
1.20013199e+06 	 5.192647e-01 	 2.868614e+08 	 8.304175e+04 	 1.327129e+09 	 1.465660e+22 	 5.523998e+08 	 7.168121e+38 	 4.684885e+38 	 3.371961e+22 	 5.643721e+09
1.20014206e+06 	 5.247325e-01 	 2.865067e+08 	 8.217489e+04 	 1.323849e+09 	 1.449150e+22 	 5.459679e+08 	 7.168076e+38 	 4.684876e+38 	 3.335638e+22 	 5.593364e+09
1.20015211e+06 	 5.302578e-01 	 2.861525e+08 	 8.131708e+04 	 1.320579e+09 	 1.432832e+22 	 5.396110e+08 	 7.168030e+38 	 4.684867e+38 	 3.299720e+22 	 5.543449e+09
1.20016215e+06 	 5.358413e-01 	 2.857989e+08 	 8.046822e+04 	 1.317316e+09 	 1.416704e+22 	 5.333284e+08 	 7.167985e+38 	 4.684858e+38 	 3.264202e+22 	 5.493973e+09
1.20017218e+06 	 5.414837e-01 	 2.854458e+08 	 7.962822e+04 	 1.314063e+09 	 1.400762e+22 	 5.271191e+08 	 7.167940e+38 	 4.684850e+38 	 3.229079e+22 	 5.444931e+09
1.20018219e+06 	 5.471854e-01 	 2.850932e+08 	 7.879699e+04 	 1.310819e+09 	 1.385006e+22 	 5.209822e+08 	 7.167895e+38 	 4.684841e+38 	 3.194348e+22 	 5.396319e+09
1.20019220e+06 	 5.529472e-01 	 2.847412e+08 	 7.797444e+04 	 1.307584e+09 	 1.369433e+22 	 5.149169e+08 	 7.167850e+38 	 4.684832e+38 	 3.160003e+22 	 5.348134e+09
1.20020219e+06 	 5.587697e-01 	 2.843897e+08 	 7.716048e+04 	 1.304358e+09 	 1.354041e+22 	 5.089225e+08 	 7.167805e+38 	 4.684823e+38 	 3.126040e+22 	 5.300372e+09
1.20021217e+06 	 5.646535e-01 	 2.840387e+08 	 7.635501e+04 	 1.301140e+09 	 1.338827e+22 	 5.029980e+08 	 7.167760e+38 	 4.684815e+38 	 3.092456e+22 	 5.253030e+09
1.20022214e+06 	 5.705993e-01 	 2.836883e+08 	 7.555795e+04 	 1.297932e+09 	 1.323790e+22 	 4.971426e+08 	 7.167715e+38 	 4.684806e+38 	 3.059245e+22 	 5.206103e+09
1.20023210e+06 	 5.766077e-01 	 2.833384e+08 	 7.476921e+04 	 1.294732e+09 	 1.308927e+22 	 4.913555e+08 	 7.167670e+38 	 4.684797e+38 	 3.026404e+22 	 5.159588e+09
1.20024205e+06 	 5.826794e-01 	 2.829890e+08 	 7.398870e+04 	 1.291541e+09 	 1.294237e+22 	 4.856360e+08 	 7.167625e+38 	 4.684788e+38 	 2.993927e+22 	 5.113483e+09
1.20025199e+06 	 5.888151e-01 	 2.826402e+08 	 7.321635e+04 	 1.288359e+09 	 1.279717e+22 	 4.799832e+08 	 7.167580e+38 	 4.684780e+38 	 2.961812e+22 	 5.067782e+09
1.20026191e+06 	 5.950153e-01 	 2.822918e+08 	 7.245205e+04 	 1.285185e+09 	 1.265364e+22 	 4.743963e+08 	 7.167535e+38 	 4.684771e+38 	 2.930052e+22 	 5.022483e+09
1.20027182e+06 	 6.012809e-01 	 2.819440e+08 	 7.169573e+04 	 1.282020e+09 	 1.251179e+22 	 4.688746e+08 	 7.167491e+38 	 4.684762e+38 	 2.898646e+22 	 4.977582e+09
1.20028173e+06 	 6.076124e-01 	 2.815968e+08 	 7.094731e+04 	 1.278864e+09 	 1.237157e+22 	 4.634174e+08 	 7.167446e+38 	 4.684753e+38 	 2.867588e+22 	 4.933076e+09
1.20029162e+06 	 6.140107e-01 	 2.812501e+08 	 7.020670e+04 	 1.275717e+09 	 1.223298e+22 	 4.580238e+08 	 7.167401e+38 	 4.684745e+38 	 2.836875e+22 	 4.888962e+09
1.20030150e+06 	 6.204763e-01 	 2.809039e+08 	 6.947382e+04 	 1.272578e+09 	 1.209600e+22 	 4.526931e+08 	 7.167357e+38 	 4.684736e+38 	 2.806503e+22 	 4.845235e+09
1.20031136e+06 	 6.270100e-01 	 2.805582e+08 	 6.874859e+04 	 1.269448e+09 	 1.196060e+22 	 4.474247e+08 	 7.167312e+38 	 4.684727e+38 	 2.776469e+22 	 4.801892e+09
