r (km)        	 u (km/s)    	 cs (km/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.19995195e+01 	 1.941028e-06 	 2.385959e+03 	 1.402171e+05 	 1.329678e+09 	 1.594680e+22 	 1.243200e+09 	 6.545830e+38 	 4.277832e+38 	 3.635533e+22 	 9.701247e+09
1.19995943e+01 	 1.963832e-06 	 2.382541e+03 	 1.385870e+05 	 1.325871e+09 	 1.573962e+22 	 1.226883e+09 	 6.545803e+38 	 4.277829e+38 	 3.589640e+22 	 9.604843e+09
1.19996690e+01 	 1.986904e-06 	 2.379129e+03 	 1.369758e+05 	 1.322075e+09 	 1.553520e+22 	 1.210782e+09 	 6.545776e+38 	 4.277825e+38 	 3.544349e+22 	 9.509382e+09
1.19997436e+01 	 2.010246e-06 	 2.375722e+03 	 1.353834e+05 	 1.318292e+09 	 1.533352e+22 	 1.194893e+09 	 6.545749e+38 	 4.277822e+38 	 3.499652e+22 	 9.414856e+09
1.19998180e+01 	 2.033863e-06 	 2.372321e+03 	 1.338094e+05 	 1.314521e+09 	 1.513453e+22 	 1.179215e+09 	 6.545722e+38 	 4.277818e+38 	 3.455540e+22 	 9.321254e+09
1.19998923e+01 	 2.057757e-06 	 2.368927e+03 	 1.322538e+05 	 1.310761e+09 	 1.493820e+22 	 1.163743e+09 	 6.545695e+38 	 4.277815e+38 	 3.412005e+22 	 9.228569e+09
1.19999665e+01 	 2.081933e-06 	 2.365538e+03 	 1.307163e+05 	 1.307014e+09 	 1.474448e+22 	 1.148475e+09 	 6.545669e+38 	 4.277812e+38 	 3.369041e+22 	 9.136791e+09
1.20000405e+01 	 2.106392e-06 	 2.362155e+03 	 1.291966e+05 	 1.303278e+09 	 1.455336e+22 	 1.133410e+09 	 6.545642e+38 	 4.277808e+38 	 3.326639e+22 	 9.045912e+09
1.20001145e+01 	 2.131138e-06 	 2.358777e+03 	 1.276946e+05 	 1.299554e+09 	 1.436478e+22 	 1.118543e+09 	 6.545615e+38 	 4.277805e+38 	 3.284792e+22 	 8.955922e+09
1.20001883e+01 	 2.156176e-06 	 2.355406e+03 	 1.262100e+05 	 1.295842e+09 	 1.417871e+22 	 1.103872e+09 	 6.545589e+38 	 4.277801e+38 	 3.243491e+22 	 8.866814e+09
1.20002619e+01 	 2.181507e-06 	 2.352040e+03 	 1.247428e+05 	 1.292141e+09 	 1.399513e+22 	 1.089395e+09 	 6.545562e+38 	 4.277798e+38 	 3.202730e+22 	 8.778579e+09
1.20003355e+01 	 2.207137e-06 	 2.348680e+03 	 1.232925e+05 	 1.288452e+09 	 1.381399e+22 	 1.075109e+09 	 6.545536e+38 	 4.277794e+38 	 3.162501e+22 	 8.691208e+09
1.20004089e+01 	 2.233067e-06 	 2.345326e+03 	 1.218592e+05 	 1.284775e+09 	 1.363527e+22 	 1.061011e+09 	 6.545509e+38 	 4.277791e+38 	 3.122797e+22 	 8.604693e+09
1.20004822e+01 	 2.259302e-06 	 2.341978e+03 	 1.204425e+05 	 1.281109e+09 	 1.345892e+22 	 1.047100e+09 	 6.545483e+38 	 4.277788e+38 	 3.083611e+22 	 8.519026e+09
1.20005554e+01 	 2.285846e-06 	 2.338636e+03 	 1.190422e+05 	 1.277455e+09 	 1.328493e+22 	 1.033372e+09 	 6.545456e+38 	 4.277784e+38 	 3.044935e+22 	 8.434199e+09
1.20006284e+01 	 2.312701e-06 	 2.335299e+03 	 1.176583e+05 	 1.273812e+09 	 1.311324e+22 	 1.019825e+09 	 6.545430e+38 	 4.277781e+38 	 3.006764e+22 	 8.350204e+09
1.20007014e+01 	 2.339872e-06 	 2.331968e+03 	 1.162904e+05 	 1.270181e+09 	 1.294385e+22 	 1.006457e+09 	 6.545404e+38 	 4.277777e+38 	 2.969089e+22 	 8.267031e+09
1.20007742e+01 	 2.367362e-06 	 2.328643e+03 	 1.149385e+05 	 1.266561e+09 	 1.277670e+22 	 9.932646e+08 	 6.545377e+38 	 4.277774e+38 	 2.931905e+22 	 8.184675e+09
1.20008468e+01 	 2.395175e-06 	 2.325323e+03 	 1.136022e+05 	 1.262952e+09 	 1.261178e+22 	 9.802467e+08 	 6.545351e+38 	 4.277770e+38 	 2.895205e+22 	 8.103126e+09
1.20009194e+01 	 2.423315e-06 	 2.322009e+03 	 1.122815e+05 	 1.259355e+09 	 1.244904e+22 	 9.674004e+08 	 6.545325e+38 	 4.277767e+38 	 2.858982e+22 	 8.022377e+09
1.20009918e+01 	 2.451786e-06 	 2.318701e+03 	 1.109762e+05 	 1.255769e+09 	 1.228847e+22 	 9.547235e+08 	 6.545299e+38 	 4.277763e+38 	 2.823229e+22 	 7.942421e+09
1.20010642e+01 	 2.480591e-06 	 2.315398e+03 	 1.096860e+05 	 1.252195e+09 	 1.213003e+22 	 9.422137e+08 	 6.545272e+38 	 4.277760e+38 	 2.787942e+22 	 7.863249e+09
1.20011364e+01 	 2.509735e-06 	 2.312102e+03 	 1.084108e+05 	 1.248631e+09 	 1.197370e+22 	 9.298688e+08 	 6.545246e+38 	 4.277757e+38 	 2.753112e+22 	 7.784853e+09
1.20012084e+01 	 2.539221e-06 	 2.308811e+03 	 1.071504e+05 	 1.245079e+09 	 1.181944e+22 	 9.176866e+08 	 6.545220e+38 	 4.277753e+38 	 2.718734e+22 	 7.707228e+09
1.20012804e+01 	 2.569053e-06 	 2.305525e+03 	 1.059047e+05 	 1.241538e+09 	 1.166722e+22 	 9.056650e+08 	 6.545194e+38 	 4.277750e+38 	 2.684803e+22 	 7.630364e+09
1.20013523e+01 	 2.599237e-06 	 2.302245e+03 	 1.046735e+05 	 1.238008e+09 	 1.151702e+22 	 8.938018e+08 	 6.545168e+38 	 4.277746e+38 	 2.651311e+22 	 7.554255e+09
1.20014240e+01 	 2.629774e-06 	 2.298971e+03 	 1.034566e+05 	 1.234490e+09 	 1.136882e+22 	 8.820949e+08 	 6.545142e+38 	 4.277743e+38 	 2.618253e+22 	 7.478893e+09
1.20014956e+01 	 2.660671e-06 	 2.295703e+03 	 1.022539e+05 	 1.230982e+09 	 1.122258e+22 	 8.705423e+08 	 6.545116e+38 	 4.277739e+38 	 2.585623e+22 	 7.404271e+09
1.20015671e+01 	 2.691931e-06 	 2.292440e+03 	 1.010651e+05 	 1.227485e+09 	 1.107827e+22 	 8.591419e+08 	 6.545090e+38 	 4.277736e+38 	 2.553416e+22 	 7.330383e+09
1.20016385e+01 	 2.723558e-06 	 2.289182e+03 	 9.989013e+04 	 1.223999e+09 	 1.093588e+22 	 8.478916e+08 	 6.545064e+38 	 4.277732e+38 	 2.521625e+22 	 7.257220e+09
1.20017097e+01 	 2.755557e-06 	 2.285931e+03 	 9.872884e+04 	 1.220525e+09 	 1.079537e+22 	 8.367896e+08 	 6.545038e+38 	 4.277729e+38 	 2.490246e+22 	 7.184776e+09
1.20017809e+01 	 2.787931e-06 	 2.282685e+03 	 9.758105e+04 	 1.217061e+09 	 1.065673e+22 	 8.258337e+08 	 6.545013e+38 	 4.277726e+38 	 2.459272e+22 	 7.113044e+09
1.20018519e+01 	 2.820686e-06 	 2.279444e+03 	 9.644660e+04 	 1.213608e+09 	 1.051991e+22 	 8.150222e+08 	 6.544987e+38 	 4.277722e+38 	 2.428698e+22 	 7.042017e+09
