r (km)        	 u (km/s)    	 cs (km/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20058397e+01 	 1.869901e-04 	 2.560646e+03 	 1.295676e+04 	 1.531508e+09 	 1.472398e+22 	 1.369881e+07 	 1.466480e+39 	 9.586416e+38 	 4.291086e+22 	 8.055215e+08
1.20061782e+01 	 1.891754e-04 	 2.558892e+03 	 1.280627e+04 	 1.529411e+09 	 1.463710e+22 	 1.353121e+07 	 1.466312e+39 	 9.585465e+38 	 4.266649e+22 	 7.968760e+08
1.20065180e+01 	 1.913863e-04 	 2.557142e+03 	 1.265752e+04 	 1.527320e+09 	 1.455092e+22 	 1.336569e+07 	 1.466144e+39 	 9.584507e+38 	 4.242399e+22 	 7.883219e+08
1.20068590e+01 	 1.936229e-04 	 2.555397e+03 	 1.251050e+04 	 1.525236e+09 	 1.446543e+22 	 1.320221e+07 	 1.465974e+39 	 9.583543e+38 	 4.218335e+22 	 7.798583e+08
1.20072012e+01 	 1.958857e-04 	 2.553655e+03 	 1.236519e+04 	 1.523158e+09 	 1.438062e+22 	 1.304076e+07 	 1.465803e+39 	 9.582571e+38 	 4.194455e+22 	 7.714844e+08
1.20075448e+01 	 1.981748e-04 	 2.551919e+03 	 1.222156e+04 	 1.521087e+09 	 1.429649e+22 	 1.288129e+07 	 1.465632e+39 	 9.581593e+38 	 4.170757e+22 	 7.631991e+08
1.20078896e+01 	 2.004907e-04 	 2.550186e+03 	 1.207961e+04 	 1.519022e+09 	 1.421302e+22 	 1.272380e+07 	 1.465459e+39 	 9.580608e+38 	 4.147238e+22 	 7.550015e+08
1.20082358e+01 	 2.028335e-04 	 2.548458e+03 	 1.193930e+04 	 1.516964e+09 	 1.413021e+22 	 1.256825e+07 	 1.465284e+39 	 9.579616e+38 	 4.123898e+22 	 7.468908e+08
1.20085832e+01 	 2.052037e-04 	 2.546734e+03 	 1.180062e+04 	 1.514912e+09 	 1.404805e+22 	 1.241462e+07 	 1.465109e+39 	 9.578616e+38 	 4.100735e+22 	 7.388660e+08
1.20089320e+01 	 2.076016e-04 	 2.545014e+03 	 1.166356e+04 	 1.512867e+09 	 1.396654e+22 	 1.226289e+07 	 1.464933e+39 	 9.577610e+38 	 4.077746e+22 	 7.309263e+08
1.20092821e+01 	 2.100274e-04 	 2.543298e+03 	 1.152808e+04 	 1.510828e+09 	 1.388568e+22 	 1.211302e+07 	 1.464755e+39 	 9.576597e+38 	 4.054930e+22 	 7.230708e+08
1.20096336e+01 	 2.124814e-04 	 2.541587e+03 	 1.139418e+04 	 1.508795e+09 	 1.380544e+22 	 1.196501e+07 	 1.464576e+39 	 9.575576e+38 	 4.032286e+22 	 7.152985e+08
1.20099865e+01 	 2.149642e-04 	 2.539879e+03 	 1.126184e+04 	 1.506768e+09 	 1.372584e+22 	 1.181883e+07 	 1.464396e+39 	 9.574548e+38 	 4.009811e+22 	 7.076087e+08
1.20103407e+01 	 2.174758e-04 	 2.538176e+03 	 1.113103e+04 	 1.504748e+09 	 1.364685e+22 	 1.167445e+07 	 1.464215e+39 	 9.573513e+38 	 3.987505e+22 	 7.000004e+08
1.20106963e+01 	 2.200168e-04 	 2.536477e+03 	 1.100174e+04 	 1.502734e+09 	 1.356848e+22 	 1.153184e+07 	 1.464033e+39 	 9.572470e+38 	 3.965365e+22 	 6.924729e+08
1.20110533e+01 	 2.225874e-04 	 2.534781e+03 	 1.087395e+04 	 1.500726e+09 	 1.349072e+22 	 1.139100e+07 	 1.463849e+39 	 9.571420e+38 	 3.943390e+22 	 6.850253e+08
1.20114117e+01 	 2.251879e-04 	 2.533090e+03 	 1.074765e+04 	 1.498724e+09 	 1.341356e+22 	 1.125189e+07 	 1.463664e+39 	 9.570363e+38 	 3.921578e+22 	 6.776567e+08
1.20117716e+01 	 2.278188e-04 	 2.531403e+03 	 1.062281e+04 	 1.496728e+09 	 1.333700e+22 	 1.111450e+07 	 1.463478e+39 	 9.569297e+38 	 3.899928e+22 	 6.703664e+08
1.20121329e+01 	 2.304803e-04 	 2.529720e+03 	 1.049943e+04 	 1.494739e+09 	 1.326103e+22 	 1.097880e+07 	 1.463291e+39 	 9.568225e+38 	 3.878438e+22 	 6.631535e+08
1.20124956e+01 	 2.331729e-04 	 2.528041e+03 	 1.037747e+04 	 1.492755e+09 	 1.318564e+22 	 1.084478e+07 	 1.463102e+39 	 9.567144e+38 	 3.857106e+22 	 6.560173e+08
1.20128598e+01 	 2.358969e-04 	 2.526365e+03 	 1.025694e+04 	 1.490777e+09 	 1.311084e+22 	 1.071241e+07 	 1.462912e+39 	 9.566056e+38 	 3.835932e+22 	 6.489568e+08
1.20132255e+01 	 2.386526e-04 	 2.524694e+03 	 1.013780e+04 	 1.488805e+09 	 1.303660e+22 	 1.058166e+07 	 1.462721e+39 	 9.564960e+38 	 3.814913e+22 	 6.419714e+08
1.20135926e+01 	 2.414405e-04 	 2.523027e+03 	 1.002005e+04 	 1.486840e+09 	 1.296294e+22 	 1.045253e+07 	 1.462529e+39 	 9.563857e+38 	 3.794048e+22 	 6.350602e+08
1.20139613e+01 	 2.442609e-04 	 2.521363e+03 	 9.903665e+03 	 1.484880e+09 	 1.288983e+22 	 1.032499e+07 	 1.462335e+39 	 9.562745e+38 	 3.773335e+22 	 6.282226e+08
1.20143314e+01 	 2.471141e-04 	 2.519704e+03 	 9.788632e+03 	 1.482925e+09 	 1.281728e+22 	 1.019902e+07 	 1.462140e+39 	 9.561625e+38 	 3.752773e+22 	 6.214576e+08
1.20147031e+01 	 2.500006e-04 	 2.518048e+03 	 9.674935e+03 	 1.480977e+09 	 1.274528e+22 	 1.007460e+07 	 1.461943e+39 	 9.560498e+38 	 3.732361e+22 	 6.147646e+08
1.20150764e+01 	 2.529207e-04 	 2.516396e+03 	 9.562559e+03 	 1.479034e+09 	 1.267383e+22 	 9.951710e+06 	 1.461746e+39 	 9.559362e+38 	 3.712097e+22 	 6.081428e+08
1.20154511e+01 	 2.558749e-04 	 2.514747e+03 	 9.451488e+03 	 1.477097e+09 	 1.260292e+22 	 9.830336e+06 	 1.461547e+39 	 9.558218e+38 	 3.691980e+22 	 6.015915e+08
1.20158274e+01 	 2.588635e-04 	 2.513103e+03 	 9.341708e+03 	 1.475166e+09 	 1.253254e+22 	 9.710455e+06 	 1.461346e+39 	 9.557066e+38 	 3.672008e+22 	 5.951099e+08
1.20162054e+01 	 2.618869e-04 	 2.511462e+03 	 9.233202e+03 	 1.473241e+09 	 1.246269e+22 	 9.592049e+06 	 1.461145e+39 	 9.555906e+38 	 3.652180e+22 	 5.886974e+08
1.20165849e+01 	 2.649456e-04 	 2.509825e+03 	 9.125957e+03 	 1.471321e+09 	 1.239336e+22 	 9.475101e+06 	 1.460941e+39 	 9.554737e+38 	 3.632494e+22 	 5.823531e+08
1.20169660e+01 	 2.680399e-04 	 2.508192e+03 	 9.019957e+03 	 1.469406e+09 	 1.232455e+22 	 9.359591e+06 	 1.460737e+39 	 9.553560e+38 	 3.612949e+22 	 5.760764e+08
1.20173488e+01 	 2.711702e-04 	 2.506562e+03 	 8.915189e+03 	 1.467497e+09 	 1.225625e+22 	 9.245503e+06 	 1.460531e+39 	 9.552374e+38 	 3.593544e+22 	 5.698666e+08
1.20177332e+01 	 2.743371e-04 	 2.504936e+03 	 8.811637e+03 	 1.465594e+09 	 1.218847e+22 	 9.132817e+06 	 1.460324e+39 	 9.551180e+38 	 3.574277e+22 	 5.637229e+08
1.20181192e+01 	 2.775408e-04 	 2.503314e+03 	 8.709288e+03 	 1.463696e+09 	 1.212118e+22 	 9.021518e+06 	 1.460115e+39 	 9.549977e+38 	 3.555148e+22 	 5.576447e+08
1.20185068e+01 	 2.807819e-04 	 2.501695e+03 	 8.608128e+03 	 1.461804e+09 	 1.205440e+22 	 8.911587e+06 	 1.459905e+39 	 9.548766e+38 	 3.536155e+22 	 5.516313e+08
1.20188962e+01 	 2.840607e-04 	 2.500080e+03 	 8.508143e+03 	 1.459917e+09 	 1.198811e+22 	 8.803008e+06 	 1.459693e+39 	 9.547546e+38 	 3.517296e+22 	 5.456821e+08
1.20192872e+01 	 2.873777e-04 	 2.498468e+03 	 8.409320e+03 	 1.458035e+09 	 1.192230e+22 	 8.695764e+06 	 1.459480e+39 	 9.546317e+38 	 3.498570e+22 	 5.397963e+08
1.20196799e+01 	 2.907334e-04 	 2.496860e+03 	 8.311644e+03 	 1.456159e+09 	 1.185698e+22 	 8.589837e+06 	 1.459266e+39 	 9.545079e+38 	 3.479976e+22 	 5.339732e+08
1.20200744e+01 	 2.941281e-04 	 2.495256e+03 	 8.215103e+03 	 1.454288e+09 	 1.179214e+22 	 8.485213e+06 	 1.459050e+39 	 9.543832e+38 	 3.461513e+22 	 5.282123e+08
1.20204705e+01 	 2.975624e-04 	 2.493655e+03 	 8.119683e+03 	 1.452423e+09 	 1.172778e+22 	 8.381874e+06 	 1.458833e+39 	 9.542576e+38 	 3.443179e+22 	 5.225129e+08
1.20208685e+01 	 3.010367e-04 	 2.492057e+03 	 8.025371e+03 	 1.450562e+09 	 1.166388e+22 	 8.279805e+06 	 1.458614e+39 	 9.541312e+38 	 3.424974e+22 	 5.168743e+08
1.20212682e+01 	 3.045514e-04 	 2.490463e+03 	 7.932155e+03 	 1.448707e+09 	 1.160045e+22 	 8.178990e+06 	 1.458393e+39 	 9.540038e+38 	 3.406895e+22 	 5.112960e+08
1.20216697e+01 	 3.081071e-04 	 2.488872e+03 	 7.840022e+03 	 1.446857e+09 	 1.153747e+22 	 8.079413e+06 	 1.458171e+39 	 9.538754e+38 	 3.388942e+22 	 5.057771e+08
1.20220730e+01 	 3.117042e-04 	 2.487285e+03 	 7.748958e+03 	 1.445012e+09 	 1.147495e+22 	 7.981059e+06 	 1.457948e+39 	 9.537462e+38 	 3.371113e+22 	 5.003173e+08
1.20224781e+01 	 3.153432e-04 	 2.485701e+03 	 7.658953e+03 	 1.443172e+09 	 1.141289e+22 	 7.883913e+06 	 1.457723e+39 	 9.536160e+38 	 3.353408e+22 	 4.949158e+08
1.20228850e+01 	 3.190246e-04 	 2.484120e+03 	 7.569993e+03 	 1.441337e+09 	 1.135127e+22 	 7.787959e+06 	 1.457497e+39 	 9.534849e+38 	 3.335824e+22 	 4.895720e+08
1.20232938e+01 	 3.227488e-04 	 2.482543e+03 	 7.482066e+03 	 1.439507e+09 	 1.129009e+22 	 7.693184e+06 	 1.457268e+39 	 9.533528e+38 	 3.318362e+22 	 4.842853e+08
1.20237044e+01 	 3.265164e-04 	 2.480969e+03 	 7.395160e+03 	 1.437683e+09 	 1.122934e+22 	 7.599572e+06 	 1.457039e+39 	 9.532198e+38 	 3.301019e+22 	 4.790551e+08
1.20241170e+01 	 3.303279e-04 	 2.479398e+03 	 7.309264e+03 	 1.435863e+09 	 1.116904e+22 	 7.507108e+06 	 1.456808e+39 	 9.530858e+38 	 3.283795e+22 	 4.738809e+08
1.20245314e+01 	 3.341837e-04 	 2.477831e+03 	 7.224366e+03 	 1.434048e+09 	 1.110916e+22 	 7.415780e+06 	 1.456575e+39 	 9.529508e+38 	 3.266689e+22 	 4.687620e+08
1.20249477e+01 	 3.380844e-04 	 2.476266e+03 	 7.140453e+03 	 1.432238e+09 	 1.104970e+22 	 7.325571e+06 	 1.456340e+39 	 9.528149e+38 	 3.249699e+22 	 4.636978e+08
1.20253660e+01 	 3.420305e-04 	 2.474705e+03 	 7.057516e+03 	 1.430432e+09 	 1.099067e+22 	 7.236470e+06 	 1.456104e+39 	 9.526780e+38 	 3.232824e+22 	 4.586878e+08
1.20257862e+01 	 3.460226e-04 	 2.473147e+03 	 6.975541e+03 	 1.428632e+09 	 1.093205e+22 	 7.148461e+06 	 1.455867e+39 	 9.525401e+38 	 3.216063e+22 	 4.537315e+08
1.20262084e+01 	 3.500611e-04 	 2.471593e+03 	 6.894519e+03 	 1.426836e+09 	 1.087385e+22 	 7.061532e+06 	 1.455627e+39 	 9.524011e+38 	 3.199416e+22 	 4.488282e+08
1.20266326e+01 	 3.541466e-04 	 2.470041e+03 	 6.814438e+03 	 1.425045e+09 	 1.081605e+22 	 6.975669e+06 	 1.455386e+39 	 9.522612e+38 	 3.182880e+22 	 4.439774e+08
1.20270588e+01 	 3.582797e-04 	 2.468492e+03 	 6.735287e+03 	 1.423259e+09 	 1.075866e+22 	 6.890858e+06 	 1.455144e+39 	 9.521203e+38 	 3.166455e+22 	 4.391785e+08
1.20274870e+01 	 3.624609e-04 	 2.466947e+03 	 6.657055e+03 	 1.421478e+09 	 1.070167e+22 	 6.807088e+06 	 1.454899e+39 	 9.519783e+38 	 3.150140e+22 	 4.344311e+08
1.20279172e+01 	 3.666907e-04 	 2.465405e+03 	 6.579733e+03 	 1.419701e+09 	 1.064507e+22 	 6.724344e+06 	 1.454653e+39 	 9.518353e+38 	 3.133935e+22 	 4.297345e+08
1.20283495e+01 	 3.709697e-04 	 2.463865e+03 	 6.503308e+03 	 1.417928e+09 	 1.058887e+22 	 6.642614e+06 	 1.454406e+39 	 9.516913e+38 	 3.117836e+22 	 4.250882e+08
1.20287839e+01 	 3.752986e-04 	 2.462329e+03 	 6.427771e+03 	 1.416161e+09 	 1.053305e+22 	 6.561886e+06 	 1.454156e+39 	 9.515462e+38 	 3.101844e+22 	 4.204917e+08
1.20292204e+01 	 3.796777e-04 	 2.460796e+03 	 6.353111e+03 	 1.414397e+09 	 1.047762e+22 	 6.482147e+06 	 1.453905e+39 	 9.514001e+38 	 3.085958e+22 	 4.159445e+08
1.20296590e+01 	 3.841079e-04 	 2.459265e+03 	 6.279318e+03 	 1.412639e+09 	 1.042257e+22 	 6.403385e+06 	 1.453652e+39 	 9.512529e+38 	 3.070177e+22 	 4.114461e+08
1.20300997e+01 	 3.885896e-04 	 2.457738e+03 	 6.206383e+03 	 1.410884e+09 	 1.036790e+22 	 6.325587e+06 	 1.453397e+39 	 9.511046e+38 	 3.054500e+22 	 4.069958e+08
1.20305426e+01 	 3.931234e-04 	 2.456213e+03 	 6.134295e+03 	 1.409135e+09 	 1.031361e+22 	 6.248743e+06 	 1.453141e+39 	 9.509553e+38 	 3.038925e+22 	 4.025933e+08
1.20309876e+01 	 3.977099e-04 	 2.454692e+03 	 6.063044e+03 	 1.407389e+09 	 1.025968e+22 	 6.172840e+06 	 1.452883e+39 	 9.508049e+38 	 3.023453e+22 	 3.982381e+08
1.20314348e+01 	 4.023498e-04 	 2.453173e+03 	 5.992620e+03 	 1.405648e+09 	 1.020612e+22 	 6.097866e+06 	 1.452623e+39 	 9.506534e+38 	 3.008081e+22 	 3.939295e+08
1.20318842e+01 	 4.070437e-04 	 2.451657e+03 	 5.923015e+03 	 1.403911e+09 	 1.015292e+22 	 6.023810e+06 	 1.452361e+39 	 9.505008e+38 	 2.992809e+22 	 3.896672e+08
1.20323358e+01 	 4.117921e-04 	 2.450144e+03 	 5.854218e+03 	 1.402179e+09 	 1.010008e+22 	 5.950660e+06 	 1.452097e+39 	 9.503471e+38 	 2.977636e+22 	 3.854507e+08
1.20327897e+01 	 4.165958e-04 	 2.448633e+03 	 5.786220e+03 	 1.400451e+09 	 1.004760e+22 	 5.878406e+06 	 1.451832e+39 	 9.501922e+38 	 2.962561e+22 	 3.812794e+08
1.20332459e+01 	 4.214553e-04 	 2.447126e+03 	 5.719012e+03 	 1.398727e+09 	 9.995467e+21 	 5.807036e+06 	 1.451564e+39 	 9.500363e+38 	 2.947583e+22 	 3.771529e+08
1.20337044e+01 	 4.263714e-04 	 2.445621e+03 	 5.652585e+03 	 1.397007e+09 	 9.943685e+21 	 5.736540e+06 	 1.451295e+39 	 9.498792e+38 	 2.932701e+22 	 3.730707e+08
1.20341652e+01 	 4.313446e-04 	 2.444119e+03 	 5.586929e+03 	 1.395291e+09 	 9.892247e+21 	 5.666906e+06 	 1.451024e+39 	 9.497209e+38 	 2.917914e+22 	 3.690324e+08
1.20346283e+01 	 4.363756e-04 	 2.442619e+03 	 5.522036e+03 	 1.393580e+09 	 9.841152e+21 	 5.598124e+06 	 1.450751e+39 	 9.495616e+38 	 2.903221e+22 	 3.650375e+08
1.20350938e+01 	 4.414651e-04 	 2.441122e+03 	 5.457896e+03 	 1.391873e+09 	 9.790396e+21 	 5.530183e+06 	 1.450476e+39 	 9.494010e+38 	 2.888622e+22 	 3.610855e+08
1.20355616e+01 	 4.466137e-04 	 2.439628e+03 	 5.394502e+03 	 1.390169e+09 	 9.739975e+21 	 5.463074e+06 	 1.450199e+39 	 9.492393e+38 	 2.874116e+22 	 3.571760e+08
1.20360319e+01 	 4.518222e-04 	 2.438137e+03 	 5.331844e+03 	 1.388470e+09 	 9.689885e+21 	 5.396785e+06 	 1.449921e+39 	 9.490764e+38 	 2.859701e+22 	 3.533085e+08
1.20365046e+01 	 4.570912e-04 	 2.436648e+03 	 5.269914e+03 	 1.386774e+09 	 9.640124e+21 	 5.331306e+06 	 1.449640e+39 	 9.489124e+38 	 2.845376e+22 	 3.494826e+08
1.20369798e+01 	 4.624215e-04 	 2.435161e+03 	 5.208703e+03 	 1.385083e+09 	 9.590689e+21 	 5.266628e+06 	 1.449357e+39 	 9.487471e+38 	 2.831142e+22 	 3.456979e+08
1.20374574e+01 	 4.678137e-04 	 2.433677e+03 	 5.148203e+03 	 1.383395e+09 	 9.541576e+21 	 5.202741e+06 	 1.449073e+39 	 9.485807e+38 	 2.816997e+22 	 3.419538e+08
1.20379375e+01 	 4.732686e-04 	 2.432196e+03 	 5.088405e+03 	 1.381712e+09 	 9.492782e+21 	 5.139635e+06 	 1.448786e+39 	 9.484130e+38 	 2.802939e+22 	 3.382501e+08
1.20384201e+01 	 4.787868e-04 	 2.430717e+03 	 5.029302e+03 	 1.380032e+09 	 9.444305e+21 	 5.077299e+06 	 1.448497e+39 	 9.482442e+38 	 2.788970e+22 	 3.345862e+08
1.20389053e+01 	 4.843692e-04 	 2.429240e+03 	 4.970886e+03 	 1.378356e+09 	 9.396140e+21 	 5.015726e+06 	 1.448207e+39 	 9.480741e+38 	 2.775087e+22 	 3.309617e+08
1.20393931e+01 	 4.900164e-04 	 2.427766e+03 	 4.913148e+03 	 1.376684e+09 	 9.348285e+21 	 4.954905e+06 	 1.447914e+39 	 9.479027e+38 	 2.761289e+22 	 3.273763e+08
1.20398834e+01 	 4.957292e-04 	 2.426295e+03 	 4.856081e+03 	 1.375015e+09 	 9.300737e+21 	 4.894827e+06 	 1.447619e+39 	 9.477302e+38 	 2.747576e+22 	 3.238294e+08
1.20403764e+01 	 5.015083e-04 	 2.424825e+03 	 4.799677e+03 	 1.373350e+09 	 9.253492e+21 	 4.835483e+06 	 1.447323e+39 	 9.475563e+38 	 2.733947e+22 	 3.203208e+08
1.20408720e+01 	 5.073546e-04 	 2.423358e+03 	 4.743928e+03 	 1.371689e+09 	 9.206549e+21 	 4.776863e+06 	 1.447024e+39 	 9.473812e+38 	 2.720402e+22 	 3.168499e+08
1.20413702e+01 	 5.132688e-04 	 2.421894e+03 	 4.688826e+03 	 1.370031e+09 	 9.159905e+21 	 4.718960e+06 	 1.446723e+39 	 9.472049e+38 	 2.706939e+22 	 3.134165e+08
1.20418712e+01 	 5.192517e-04 	 2.420431e+03 	 4.634365e+03 	 1.368377e+09 	 9.113555e+21 	 4.661763e+06 	 1.446420e+39 	 9.470273e+38 	 2.693558e+22 	 3.100200e+08
1.20423749e+01 	 5.253040e-04 	 2.418971e+03 	 4.580536e+03 	 1.366727e+09 	 9.067496e+21 	 4.605265e+06 	 1.446115e+39 	 9.468483e+38 	 2.680258e+22 	 3.066601e+08
1.20428813e+01 	 5.314266e-04 	 2.417513e+03 	 4.527332e+03 	 1.365080e+09 	 9.021726e+21 	 4.549456e+06 	 1.445807e+39 	 9.466681e+38 	 2.667037e+22 	 3.033365e+08
1.20433905e+01 	 5.376203e-04 	 2.416058e+03 	 4.474746e+03 	 1.363437e+09 	 8.976244e+21 	 4.494329e+06 	 1.445498e+39 	 9.464866e+38 	 2.653896e+22 	 3.000487e+08
1.20439025e+01 	 5.438859e-04 	 2.414604e+03 	 4.422771e+03 	 1.361797e+09 	 8.931045e+21 	 4.439875e+06 	 1.445186e+39 	 9.463038e+38 	 2.640834e+22 	 2.967963e+08
1.20444173e+01 	 5.502243e-04 	 2.413153e+03 	 4.371400e+03 	 1.360160e+09 	 8.886128e+21 	 4.386085e+06 	 1.444873e+39 	 9.461196e+38 	 2.627850e+22 	 2.935790e+08
1.20449349e+01 	 5.566362e-04 	 2.411704e+03 	 4.320625e+03 	 1.358527e+09 	 8.841489e+21 	 4.332951e+06 	 1.444557e+39 	 9.459342e+38 	 2.614944e+22 	 2.903964e+08
1.20454554e+01 	 5.631225e-04 	 2.410257e+03 	 4.270440e+03 	 1.356898e+09 	 8.797127e+21 	 4.280466e+06 	 1.444238e+39 	 9.457473e+38 	 2.602114e+22 	 2.872482e+08
1.20459788e+01 	 5.696841e-04 	 2.408812e+03 	 4.220839e+03 	 1.355271e+09 	 8.753037e+21 	 4.228621e+06 	 1.443918e+39 	 9.455592e+38 	 2.589359e+22 	 2.841339e+08
1.20465052e+01 	 5.763219e-04 	 2.407369e+03 	 4.171813e+03 	 1.353648e+09 	 8.709217e+21 	 4.177408e+06 	 1.443595e+39 	 9.453696e+38 	 2.576680e+22 	 2.810532e+08
1.20470345e+01 	 5.830366e-04 	 2.405928e+03 	 4.123356e+03 	 1.352028e+09 	 8.665665e+21 	 4.126820e+06 	 1.443270e+39 	 9.451787e+38 	 2.564074e+22 	 2.780058e+08
1.20475667e+01 	 5.898293e-04 	 2.404490e+03 	 4.075463e+03 	 1.350412e+09 	 8.622378e+21 	 4.076849e+06 	 1.442943e+39 	 9.449865e+38 	 2.551543e+22 	 2.749913e+08
1.20481020e+01 	 5.967008e-04 	 2.403053e+03 	 4.028126e+03 	 1.348798e+09 	 8.579353e+21 	 4.027487e+06 	 1.442614e+39 	 9.447928e+38 	 2.539084e+22 	 2.720093e+08
1.20486404e+01 	 6.036520e-04 	 2.401618e+03 	 3.981338e+03 	 1.347188e+09 	 8.536588e+21 	 3.978727e+06 	 1.442282e+39 	 9.445977e+38 	 2.526698e+22 	 2.690596e+08
1.20491818e+01 	 6.106838e-04 	 2.400185e+03 	 3.935094e+03 	 1.345581e+09 	 8.494080e+21 	 3.930561e+06 	 1.441948e+39 	 9.444013e+38 	 2.514383e+22 	 2.661417e+08
1.20497263e+01 	 6.177971e-04 	 2.398754e+03 	 3.889387e+03 	 1.343977e+09 	 8.451827e+21 	 3.882983e+06 	 1.441611e+39 	 9.442034e+38 	 2.502138e+22 	 2.632553e+08
1.20502740e+01 	 6.249930e-04 	 2.397325e+03 	 3.844211e+03 	 1.342376e+09 	 8.409827e+21 	 3.835984e+06 	 1.441273e+39 	 9.440041e+38 	 2.489965e+22 	 2.604001e+08
1.20508248e+01 	 6.322723e-04 	 2.395897e+03 	 3.799560e+03 	 1.340778e+09 	 8.368076e+21 	 3.789558e+06 	 1.440931e+39 	 9.438034e+38 	 2.477860e+22 	 2.575758e+08
1.20513788e+01 	 6.396360e-04 	 2.394472e+03 	 3.755428e+03 	 1.339183e+09 	 8.326573e+21 	 3.743698e+06 	 1.440588e+39 	 9.436012e+38 	 2.465824e+22 	 2.547820e+08
1.20519361e+01 	 6.470851e-04 	 2.393048e+03 	 3.711808e+03 	 1.337590e+09 	 8.285314e+21 	 3.698396e+06 	 1.440242e+39 	 9.433975e+38 	 2.453857e+22 	 2.520184e+08
1.20524966e+01 	 6.546205e-04 	 2.391626e+03 	 3.668694e+03 	 1.336001e+09 	 8.244298e+21 	 3.653646e+06 	 1.439893e+39 	 9.431924e+38 	 2.441957e+22 	 2.492846e+08
1.20530605e+01 	 6.622433e-04 	 2.390206e+03 	 3.626082e+03 	 1.334415e+09 	 8.203523e+21 	 3.609441e+06 	 1.439543e+39 	 9.429859e+38 	 2.430124e+22 	 2.465805e+08
1.20536276e+01 	 6.699544e-04 	 2.388787e+03 	 3.583964e+03 	 1.332832e+09 	 8.162986e+21 	 3.565775e+06 	 1.439189e+39 	 9.427778e+38 	 2.418358e+22 	 2.439056e+08
1.20541981e+01 	 6.777549e-04 	 2.387370e+03 	 3.542336e+03 	 1.331251e+09 	 8.122685e+21 	 3.522641e+06 	 1.438834e+39 	 9.425683e+38 	 2.406657e+22 	 2.412596e+08
