r (km)        	 u (km/s)    	 cs (km/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20054433e+01 	 1.873437e-06 	 2.310605e+03 	 1.152679e+05 	 1.247015e+09 	 1.230788e+22 	 1.245837e+09 	 6.322155e+38 	 4.132737e+38 	 2.802427e+22 	 8.297014e+09
1.20055144e+01 	 1.895660e-06 	 2.307252e+03 	 1.139150e+05 	 1.243398e+09 	 1.214626e+22 	 1.229335e+09 	 6.322132e+38 	 4.132735e+38 	 2.766704e+22 	 8.213605e+09
1.20055854e+01 	 1.918147e-06 	 2.303904e+03 	 1.125781e+05 	 1.239793e+09 	 1.198682e+22 	 1.213052e+09 	 6.322108e+38 	 4.132732e+38 	 2.731452e+22 	 8.131022e+09
1.20056563e+01 	 1.940901e-06 	 2.300563e+03 	 1.112568e+05 	 1.236199e+09 	 1.182954e+22 	 1.196987e+09 	 6.322084e+38 	 4.132730e+38 	 2.696666e+22 	 8.049256e+09
1.20057270e+01 	 1.963925e-06 	 2.297227e+03 	 1.099510e+05 	 1.232617e+09 	 1.167437e+22 	 1.181136e+09 	 6.322060e+38 	 4.132727e+38 	 2.662339e+22 	 7.968300e+09
1.20057976e+01 	 1.987222e-06 	 2.293897e+03 	 1.086606e+05 	 1.229046e+09 	 1.152129e+22 	 1.165496e+09 	 6.322037e+38 	 4.132724e+38 	 2.628465e+22 	 7.888146e+09
1.20058681e+01 	 2.010796e-06 	 2.290572e+03 	 1.073853e+05 	 1.225486e+09 	 1.137028e+22 	 1.150064e+09 	 6.322013e+38 	 4.132722e+38 	 2.595037e+22 	 7.808786e+09
1.20059384e+01 	 2.034649e-06 	 2.287254e+03 	 1.061249e+05 	 1.221938e+09 	 1.122130e+22 	 1.134838e+09 	 6.321990e+38 	 4.132719e+38 	 2.562051e+22 	 7.730212e+09
1.20060086e+01 	 2.058785e-06 	 2.283941e+03 	 1.048794e+05 	 1.218401e+09 	 1.107433e+22 	 1.119814e+09 	 6.321966e+38 	 4.132717e+38 	 2.529499e+22 	 7.652416e+09
1.20060788e+01 	 2.083207e-06 	 2.280634e+03 	 1.036485e+05 	 1.214875e+09 	 1.092933e+22 	 1.104991e+09 	 6.321942e+38 	 4.132714e+38 	 2.497375e+22 	 7.575391e+09
1.20061487e+01 	 2.107920e-06 	 2.277332e+03 	 1.024320e+05 	 1.211360e+09 	 1.078629e+22 	 1.090364e+09 	 6.321919e+38 	 4.132712e+38 	 2.465674e+22 	 7.499130e+09
1.20062186e+01 	 2.132925e-06 	 2.274036e+03 	 1.012298e+05 	 1.207856e+09 	 1.064517e+22 	 1.075933e+09 	 6.321896e+38 	 4.132709e+38 	 2.434391e+22 	 7.423624e+09
1.20062884e+01 	 2.158227e-06 	 2.270746e+03 	 1.000417e+05 	 1.204364e+09 	 1.050594e+22 	 1.061694e+09 	 6.321872e+38 	 4.132706e+38 	 2.403518e+22 	 7.348867e+09
1.20063580e+01 	 2.183830e-06 	 2.267462e+03 	 9.886754e+04 	 1.200882e+09 	 1.036859e+22 	 1.047644e+09 	 6.321849e+38 	 4.132704e+38 	 2.373052e+22 	 7.274851e+09
1.20064275e+01 	 2.209736e-06 	 2.264183e+03 	 9.770718e+04 	 1.197411e+09 	 1.023308e+22 	 1.033781e+09 	 6.321825e+38 	 4.132701e+38 	 2.342986e+22 	 7.201569e+09
1.20064969e+01 	 2.235949e-06 	 2.260910e+03 	 9.656043e+04 	 1.193952e+09 	 1.009940e+22 	 1.020103e+09 	 6.321802e+38 	 4.132699e+38 	 2.313314e+22 	 7.129014e+09
1.20065662e+01 	 2.262474e-06 	 2.257642e+03 	 9.542714e+04 	 1.190503e+09 	 9.967505e+21 	 1.006607e+09 	 6.321779e+38 	 4.132696e+38 	 2.284032e+22 	 7.057179e+09
1.20066353e+01 	 2.289313e-06 	 2.254380e+03 	 9.430715e+04 	 1.187066e+09 	 9.837384e+21 	 9.932901e+08 	 6.321756e+38 	 4.132693e+38 	 2.255134e+22 	 6.986056e+09
1.20067044e+01 	 2.316470e-06 	 2.251124e+03 	 9.320031e+04 	 1.183639e+09 	 9.709009e+21 	 9.801506e+08 	 6.321732e+38 	 4.132691e+38 	 2.226615e+22 	 6.915639e+09
1.20067733e+01 	 2.343950e-06 	 2.247873e+03 	 9.210646e+04 	 1.180223e+09 	 9.582357e+21 	 9.671858e+08 	 6.321709e+38 	 4.132688e+38 	 2.198470e+22 	 6.845921e+09
1.20068421e+01 	 2.371756e-06 	 2.244628e+03 	 9.102544e+04 	 1.176818e+09 	 9.457402e+21 	 9.543935e+08 	 6.321686e+38 	 4.132686e+38 	 2.170693e+22 	 6.776895e+09
1.20069108e+01 	 2.399892e-06 	 2.241389e+03 	 8.995712e+04 	 1.173423e+09 	 9.334122e+21 	 9.417714e+08 	 6.321663e+38 	 4.132683e+38 	 2.143280e+22 	 6.708554e+09
1.20069794e+01 	 2.428361e-06 	 2.238155e+03 	 8.890133e+04 	 1.170040e+09 	 9.212495e+21 	 9.293171e+08 	 6.321640e+38 	 4.132681e+38 	 2.116226e+22 	 6.640892e+09
1.20070479e+01 	 2.457169e-06 	 2.234926e+03 	 8.785793e+04 	 1.166667e+09 	 9.092497e+21 	 9.170284e+08 	 6.321617e+38 	 4.132678e+38 	 2.089526e+22 	 6.573901e+09
1.20071162e+01 	 2.486318e-06 	 2.231703e+03 	 8.682678e+04 	 1.163304e+09 	 8.974107e+21 	 9.049032e+08 	 6.321594e+38 	 4.132675e+38 	 2.063175e+22 	 6.507576e+09
1.20071845e+01 	 2.515813e-06 	 2.228486e+03 	 8.580773e+04 	 1.159953e+09 	 8.857302e+21 	 8.929391e+08 	 6.321571e+38 	 4.132673e+38 	 2.037169e+22 	 6.441909e+09
1.20072526e+01 	 2.545658e-06 	 2.225274e+03 	 8.480064e+04 	 1.156612e+09 	 8.742060e+21 	 8.811341e+08 	 6.321548e+38 	 4.132670e+38 	 2.011502e+22 	 6.376895e+09
1.20073206e+01 	 2.575857e-06 	 2.222068e+03 	 8.380537e+04 	 1.153281e+09 	 8.628359e+21 	 8.694860e+08 	 6.321525e+38 	 4.132668e+38 	 1.986170e+22 	 6.312527e+09
1.20073885e+01 	 2.606414e-06 	 2.218867e+03 	 8.282178e+04 	 1.149961e+09 	 8.516179e+21 	 8.579928e+08 	 6.321502e+38 	 4.132665e+38 	 1.961169e+22 	 6.248799e+09
1.20074563e+01 	 2.637334e-06 	 2.215672e+03 	 8.184974e+04 	 1.146651e+09 	 8.405499e+21 	 8.466522e+08 	 6.321479e+38 	 4.132662e+38 	 1.936493e+22 	 6.185704e+09
1.20075240e+01 	 2.668621e-06 	 2.212482e+03 	 8.088910e+04 	 1.143352e+09 	 8.296298e+21 	 8.354624e+08 	 6.321456e+38 	 4.132660e+38 	 1.912140e+22 	 6.123236e+09
1.20075915e+01 	 2.700279e-06 	 2.209298e+03 	 7.993974e+04 	 1.140064e+09 	 8.188557e+21 	 8.244213e+08 	 6.321434e+38 	 4.132657e+38 	 1.888104e+22 	 6.061389e+09
1.20076590e+01 	 2.732313e-06 	 2.206119e+03 	 7.900152e+04 	 1.136785e+09 	 8.082254e+21 	 8.135269e+08 	 6.321411e+38 	 4.132655e+38 	 1.864381e+22 	 6.000158e+09
1.20077264e+01 	 2.764727e-06 	 2.202946e+03 	 7.807432e+04 	 1.133517e+09 	 7.977371e+21 	 8.027772e+08 	 6.321388e+38 	 4.132652e+38 	 1.840967e+22 	 5.939535e+09
1.20077936e+01 	 2.797525e-06 	 2.199778e+03 	 7.715799e+04 	 1.130260e+09 	 7.873888e+21 	 7.921703e+08 	 6.321365e+38 	 4.132650e+38 	 1.817857e+22 	 5.879515e+09
1.20078607e+01 	 2.830712e-06 	 2.196616e+03 	 7.625242e+04 	 1.127012e+09 	 7.771786e+21 	 7.817043e+08 	 6.321343e+38 	 4.132647e+38 	 1.795048e+22 	 5.820092e+09
1.20079278e+01 	 2.864293e-06 	 2.193459e+03 	 7.535748e+04 	 1.123775e+09 	 7.671046e+21 	 7.713773e+08 	 6.321320e+38 	 4.132644e+38 	 1.772536e+22 	 5.761261e+09
1.20079947e+01 	 2.898273e-06 	 2.190307e+03 	 7.447304e+04 	 1.120548e+09 	 7.571649e+21 	 7.611875e+08 	 6.321298e+38 	 4.132642e+38 	 1.750317e+22 	 5.703015e+09
1.20080615e+01 	 2.932656e-06 	 2.187161e+03 	 7.359898e+04 	 1.117331e+09 	 7.473577e+21 	 7.511330e+08 	 6.321275e+38 	 4.132639e+38 	 1.728386e+22 	 5.645348e+09
1.20081282e+01 	 2.967447e-06 	 2.184021e+03 	 7.273518e+04 	 1.114125e+09 	 7.376812e+21 	 7.412120e+08 	 6.321252e+38 	 4.132637e+38 	 1.706739e+22 	 5.588256e+09
1.20081948e+01 	 3.002650e-06 	 2.180885e+03 	 7.188152e+04 	 1.110928e+09 	 7.281337e+21 	 7.314227e+08 	 6.321230e+38 	 4.132634e+38 	 1.685374e+22 	 5.531732e+09
1.20082613e+01 	 3.038271e-06 	 2.177755e+03 	 7.103788e+04 	 1.107742e+09 	 7.187133e+21 	 7.217634e+08 	 6.321207e+38 	 4.132631e+38 	 1.664286e+22 	 5.475771e+09
1.20083277e+01 	 3.074315e-06 	 2.174631e+03 	 7.020414e+04 	 1.104566e+09 	 7.094183e+21 	 7.122323e+08 	 6.321185e+38 	 4.132629e+38 	 1.643471e+22 	 5.420367e+09
1.20083940e+01 	 3.110787e-06 	 2.171512e+03 	 6.938018e+04 	 1.101399e+09 	 7.002471e+21 	 7.028277e+08 	 6.321162e+38 	 4.132626e+38 	 1.622927e+22 	 5.365515e+09
1.20084601e+01 	 3.147691e-06 	 2.168398e+03 	 6.856590e+04 	 1.098243e+09 	 6.911978e+21 	 6.935480e+08 	 6.321140e+38 	 4.132624e+38 	 1.602648e+22 	 5.311210e+09
1.20085262e+01 	 3.185033e-06 	 2.165290e+03 	 6.776117e+04 	 1.095096e+09 	 6.822689e+21 	 6.843914e+08 	 6.321118e+38 	 4.132621e+38 	 1.582632e+22 	 5.257445e+09
1.20085922e+01 	 3.222819e-06 	 2.162186e+03 	 6.696588e+04 	 1.091960e+09 	 6.734587e+21 	 6.753563e+08 	 6.321095e+38 	 4.132619e+38 	 1.562875e+22 	 5.204216e+09
1.20086581e+01 	 3.261052e-06 	 2.159089e+03 	 6.617993e+04 	 1.088833e+09 	 6.647657e+21 	 6.664411e+08 	 6.321073e+38 	 4.132616e+38 	 1.543373e+22 	 5.151518e+09
1.20087238e+01 	 3.299739e-06 	 2.155996e+03 	 6.540321e+04 	 1.085716e+09 	 6.561881e+21 	 6.576442e+08 	 6.321051e+38 	 4.132613e+38 	 1.524124e+22 	 5.099345e+09
1.20087895e+01 	 3.338886e-06 	 2.152909e+03 	 6.463560e+04 	 1.082610e+09 	 6.477245e+21 	 6.489640e+08 	 6.321028e+38 	 4.132611e+38 	 1.505124e+22 	 5.047692e+09
1.20088550e+01 	 3.378496e-06 	 2.149828e+03 	 6.387700e+04 	 1.079512e+09 	 6.393733e+21 	 6.403990e+08 	 6.321006e+38 	 4.132608e+38 	 1.486369e+22 	 4.996555e+09
1.20089205e+01 	 3.418577e-06 	 2.146751e+03 	 6.312730e+04 	 1.076425e+09 	 6.311329e+21 	 6.319475e+08 	 6.320984e+38 	 4.132606e+38 	 1.467856e+22 	 4.945927e+09
1.20089859e+01 	 3.459133e-06 	 2.143680e+03 	 6.238640e+04 	 1.073347e+09 	 6.230018e+21 	 6.236082e+08 	 6.320962e+38 	 4.132603e+38 	 1.449583e+22 	 4.895804e+09
1.20090511e+01 	 3.500171e-06 	 2.140614e+03 	 6.165420e+04 	 1.070279e+09 	 6.149787e+21 	 6.153795e+08 	 6.320940e+38 	 4.132600e+38 	 1.431545e+22 	 4.846181e+09
1.20091163e+01 	 3.541695e-06 	 2.137553e+03 	 6.093059e+04 	 1.067221e+09 	 6.070619e+21 	 6.072599e+08 	 6.320918e+38 	 4.132598e+38 	 1.413740e+22 	 4.797053e+09
1.20091814e+01 	 3.583712e-06 	 2.134498e+03 	 6.021547e+04 	 1.064172e+09 	 5.992501e+21 	 5.992480e+08 	 6.320896e+38 	 4.132595e+38 	 1.396164e+22 	 4.748415e+09
1.20092463e+01 	 3.626228e-06 	 2.131448e+03 	 5.950875e+04 	 1.061133e+09 	 5.915418e+21 	 5.913423e+08 	 6.320873e+38 	 4.132593e+38 	 1.378815e+22 	 4.700263e+09
1.20093112e+01 	 3.669248e-06 	 2.128403e+03 	 5.881032e+04 	 1.058104e+09 	 5.839356e+21 	 5.835414e+08 	 6.320851e+38 	 4.132590e+38 	 1.361689e+22 	 4.652592e+09
1.20093760e+01 	 3.712778e-06 	 2.125364e+03 	 5.812009e+04 	 1.055084e+09 	 5.764301e+21 	 5.758439e+08 	 6.320829e+38 	 4.132587e+38 	 1.344784e+22 	 4.605396e+09
1.20094406e+01 	 3.756825e-06 	 2.122329e+03 	 5.743796e+04 	 1.052073e+09 	 5.690240e+21 	 5.682485e+08 	 6.320807e+38 	 4.132585e+38 	 1.328096e+22 	 4.558672e+09
1.20095052e+01 	 3.801395e-06 	 2.119300e+03 	 5.676383e+04 	 1.049072e+09 	 5.617160e+21 	 5.607537e+08 	 6.320785e+38 	 4.132582e+38 	 1.311623e+22 	 4.512414e+09
1.20095697e+01 	 3.846493e-06 	 2.116276e+03 	 5.609762e+04 	 1.046081e+09 	 5.545046e+21 	 5.533583e+08 	 6.320764e+38 	 4.132580e+38 	 1.295362e+22 	 4.466618e+09
1.20096340e+01 	 3.892127e-06 	 2.113258e+03 	 5.543923e+04 	 1.043098e+09 	 5.473887e+21 	 5.460609e+08 	 6.320742e+38 	 4.132577e+38 	 1.279310e+22 	 4.421280e+09
1.20096983e+01 	 3.938302e-06 	 2.110244e+03 	 5.478856e+04 	 1.040126e+09 	 5.403667e+21 	 5.388602e+08 	 6.320720e+38 	 4.132574e+38 	 1.263464e+22 	 4.376394e+09
1.20097625e+01 	 3.985024e-06 	 2.107236e+03 	 5.414553e+04 	 1.037162e+09 	 5.334376e+21 	 5.317549e+08 	 6.320698e+38 	 4.132572e+38 	 1.247821e+22 	 4.331957e+09
1.20098266e+01 	 4.032302e-06 	 2.104233e+03 	 5.351005e+04 	 1.034208e+09 	 5.266000e+21 	 5.247438e+08 	 6.320676e+38 	 4.132569e+38 	 1.232379e+22 	 4.287965e+09
1.20098906e+01 	 4.080140e-06 	 2.101235e+03 	 5.288202e+04 	 1.031263e+09 	 5.198527e+21 	 5.178255e+08 	 6.320654e+38 	 4.132567e+38 	 1.217136e+22 	 4.244412e+09
1.20099545e+01 	 4.128546e-06 	 2.098242e+03 	 5.226137e+04 	 1.028328e+09 	 5.131945e+21 	 5.109989e+08 	 6.320633e+38 	 4.132564e+38 	 1.202087e+22 	 4.201294e+09
1.20100183e+01 	 4.177526e-06 	 2.095254e+03 	 5.164800e+04 	 1.025401e+09 	 5.066242e+21 	 5.042627e+08 	 6.320611e+38 	 4.132562e+38 	 1.187232e+22 	 4.158608e+09
1.20100820e+01 	 4.227087e-06 	 2.092272e+03 	 5.104183e+04 	 1.022484e+09 	 5.001406e+21 	 4.976158e+08 	 6.320589e+38 	 4.132559e+38 	 1.172567e+22 	 4.116348e+09
1.20101457e+01 	 4.277237e-06 	 2.089295e+03 	 5.044277e+04 	 1.019576e+09 	 4.937425e+21 	 4.910569e+08 	 6.320567e+38 	 4.132556e+38 	 1.158090e+22 	 4.074511e+09
1.20102092e+01 	 4.327981e-06 	 2.086322e+03 	 4.985075e+04 	 1.016677e+09 	 4.874288e+21 	 4.845848e+08 	 6.320546e+38 	 4.132554e+38 	 1.143798e+22 	 4.033093e+09
1.20102726e+01 	 4.379328e-06 	 2.083355e+03 	 4.926567e+04 	 1.013788e+09 	 4.811983e+21 	 4.781984e+08 	 6.320524e+38 	 4.132551e+38 	 1.129689e+22 	 3.992089e+09
1.20103360e+01 	 4.431283e-06 	 2.080393e+03 	 4.868746e+04 	 1.010907e+09 	 4.750499e+21 	 4.718967e+08 	 6.320502e+38 	 4.132549e+38 	 1.115760e+22 	 3.951495e+09
1.20103993e+01 	 4.483856e-06 	 2.077436e+03 	 4.811604e+04 	 1.008036e+09 	 4.689825e+21 	 4.656783e+08 	 6.320481e+38 	 4.132546e+38 	 1.102010e+22 	 3.911308e+09
1.20104624e+01 	 4.537052e-06 	 2.074485e+03 	 4.755132e+04 	 1.005173e+09 	 4.629950e+21 	 4.595423e+08 	 6.320459e+38 	 4.132543e+38 	 1.088435e+22 	 3.871522e+09
1.20105255e+01 	 4.590879e-06 	 2.071538e+03 	 4.699323e+04 	 1.002319e+09 	 4.570863e+21 	 4.534875e+08 	 6.320438e+38 	 4.132541e+38 	 1.075034e+22 	 3.832135e+09
1.20105885e+01 	 4.645345e-06 	 2.068596e+03 	 4.644169e+04 	 9.994749e+08 	 4.512554e+21 	 4.475129e+08 	 6.320416e+38 	 4.132538e+38 	 1.061803e+22 	 3.793143e+09
1.20106514e+01 	 4.700457e-06 	 2.065660e+03 	 4.589662e+04 	 9.966393e+08 	 4.455011e+21 	 4.416173e+08 	 6.320395e+38 	 4.132536e+38 	 1.048742e+22 	 3.754541e+09
1.20107142e+01 	 4.756223e-06 	 2.062728e+03 	 4.535795e+04 	 9.938126e+08 	 4.398226e+21 	 4.357998e+08 	 6.320373e+38 	 4.132533e+38 	 1.035847e+22 	 3.716325e+09
1.20107769e+01 	 4.812651e-06 	 2.059802e+03 	 4.482561e+04 	 9.909947e+08 	 4.342187e+21 	 4.300593e+08 	 6.320352e+38 	 4.132530e+38 	 1.023117e+22 	 3.678493e+09
1.20108395e+01 	 4.869748e-06 	 2.056881e+03 	 4.429951e+04 	 9.881857e+08 	 4.286884e+21 	 4.243947e+08 	 6.320330e+38 	 4.132528e+38 	 1.010549e+22 	 3.641039e+09
1.20109021e+01 	 4.927523e-06 	 2.053964e+03 	 4.377958e+04 	 9.853856e+08 	 4.232308e+21 	 4.188051e+08 	 6.320309e+38 	 4.132525e+38 	 9.981411e+21 	 3.603961e+09
1.20109645e+01 	 4.985983e-06 	 2.051053e+03 	 4.326576e+04 	 9.825942e+08 	 4.178449e+21 	 4.132894e+08 	 6.320288e+38 	 4.132523e+38 	 9.858912e+21 	 3.567254e+09
1.20110269e+01 	 5.045137e-06 	 2.048147e+03 	 4.275797e+04 	 9.798116e+08 	 4.125297e+21 	 4.078468e+08 	 6.320266e+38 	 4.132520e+38 	 9.737973e+21 	 3.530915e+09
1.20110892e+01 	 5.104993e-06 	 2.045246e+03 	 4.225614e+04 	 9.770377e+08 	 4.072843e+21 	 4.024761e+08 	 6.320245e+38 	 4.132517e+38 	 9.618572e+21 	 3.494941e+09
1.20111514e+01 	 5.165559e-06 	 2.042349e+03 	 4.176020e+04 	 9.742726e+08 	 4.021076e+21 	 3.971765e+08 	 6.320224e+38 	 4.132515e+38 	 9.500690e+21 	 3.459327e+09
1.20112135e+01 	 5.226844e-06 	 2.039458e+03 	 4.127007e+04 	 9.715161e+08 	 3.969989e+21 	 3.919470e+08 	 6.320202e+38 	 4.132512e+38 	 9.384306e+21 	 3.424071e+09
1.20112755e+01 	 5.288856e-06 	 2.036572e+03 	 4.078570e+04 	 9.687683e+08 	 3.919571e+21 	 3.867866e+08 	 6.320181e+38 	 4.132510e+38 	 9.269402e+21 	 3.389168e+09
1.20113375e+01 	 5.351604e-06 	 2.033691e+03 	 4.030702e+04 	 9.660291e+08 	 3.869814e+21 	 3.816945e+08 	 6.320160e+38 	 4.132507e+38 	 9.155958e+21 	 3.354615e+09
1.20113993e+01 	 5.415096e-06 	 2.030815e+03 	 3.983395e+04 	 9.632986e+08 	 3.820710e+21 	 3.766698e+08 	 6.320139e+38 	 4.132504e+38 	 9.043954e+21 	 3.320408e+09
1.20114611e+01 	 5.479342e-06 	 2.027943e+03 	 3.936644e+04 	 9.605766e+08 	 3.772248e+21 	 3.717114e+08 	 6.320117e+38 	 4.132502e+38 	 8.933372e+21 	 3.286545e+09
1.20115228e+01 	 5.544349e-06 	 2.025077e+03 	 3.890441e+04 	 9.578631e+08 	 3.724421e+21 	 3.668187e+08 	 6.320096e+38 	 4.132499e+38 	 8.824193e+21 	 3.253022e+09
1.20115844e+01 	 5.610129e-06 	 2.022216e+03 	 3.844781e+04 	 9.551582e+08 	 3.677219e+21 	 3.619906e+08 	 6.320075e+38 	 4.132497e+38 	 8.716397e+21 	 3.219836e+09
1.20116459e+01 	 5.676689e-06 	 2.019359e+03 	 3.799656e+04 	 9.524617e+08 	 3.630636e+21 	 3.572264e+08 	 6.320054e+38 	 4.132494e+38 	 8.609969e+21 	 3.186982e+09
1.20117073e+01 	 5.744038e-06 	 2.016508e+03 	 3.755061e+04 	 9.497738e+08 	 3.584661e+21 	 3.525252e+08 	 6.320033e+38 	 4.132491e+38 	 8.504889e+21 	 3.154459e+09
1.20117687e+01 	 5.812187e-06 	 2.013661e+03 	 3.710990e+04 	 9.470943e+08 	 3.539288e+21 	 3.478861e+08 	 6.320012e+38 	 4.132489e+38 	 8.401141e+21 	 3.122262e+09
1.20118299e+01 	 5.881144e-06 	 2.010820e+03 	 3.667435e+04 	 9.444232e+08 	 3.494509e+21 	 3.433083e+08 	 6.319991e+38 	 4.132486e+38 	 8.298705e+21 	 3.090388e+09
1.20118911e+01 	 5.950920e-06 	 2.007983e+03 	 3.624392e+04 	 9.417605e+08 	 3.450314e+21 	 3.387911e+08 	 6.319970e+38 	 4.132483e+38 	 8.197566e+21 	 3.058835e+09
1.20119522e+01 	 6.021523e-06 	 2.005151e+03 	 3.581854e+04 	 9.391061e+08 	 3.406696e+21 	 3.343335e+08 	 6.319949e+38 	 4.132481e+38 	 8.097706e+21 	 3.027598e+09
1.20120133e+01 	 6.092965e-06 	 2.002324e+03 	 3.539816e+04 	 9.364600e+08 	 3.363648e+21 	 3.299348e+08 	 6.319928e+38 	 4.132478e+38 	 7.999109e+21 	 2.996676e+09
1.20120742e+01 	 6.165253e-06 	 1.999502e+03 	 3.498270e+04 	 9.338223e+08 	 3.321161e+21 	 3.255943e+08 	 6.319907e+38 	 4.132476e+38 	 7.901757e+21 	 2.966064e+09
1.20121351e+01 	 6.238400e-06 	 1.996685e+03 	 3.457213e+04 	 9.311928e+08 	 3.279229e+21 	 3.213111e+08 	 6.319886e+38 	 4.132473e+38 	 7.805635e+21 	 2.935760e+09
1.20121959e+01 	 6.312415e-06 	 1.993873e+03 	 3.416637e+04 	 9.285716e+08 	 3.237844e+21 	 3.170846e+08 	 6.319865e+38 	 4.132470e+38 	 7.710727e+21 	 2.905761e+09
1.20122566e+01 	 6.387308e-06 	 1.991066e+03 	 3.376537e+04 	 9.259586e+08 	 3.196999e+21 	 3.129138e+08 	 6.319844e+38 	 4.132468e+38 	 7.617017e+21 	 2.876064e+09
1.20123172e+01 	 6.463089e-06 	 1.988263e+03 	 3.336908e+04 	 9.233538e+08 	 3.156686e+21 	 3.087982e+08 	 6.319823e+38 	 4.132465e+38 	 7.524490e+21 	 2.846665e+09
