r (km)        	 u (km/s)    	 cs (km/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20049461e+01 	 1.020607e-02 	 2.605608e+03 	 5.963888e+02 	 1.585764e+09 	 1.598761e+22 	 2.552869e+05 	 1.715622e+39 	 1.121462e+39 	 4.790217e+22 	 3.621444e+07
1.20204555e+01 	 1.030008e-02 	 2.601436e+03 	 5.892206e+02 	 1.580690e+09 	 1.578387e+22 	 2.525521e+05 	 1.711525e+39 	 1.119549e+39 	 4.729189e+22 	 3.589920e+07
1.20360111e+01 	 1.039490e-02 	 2.597270e+03 	 5.821385e+02 	 1.575631e+09 	 1.558265e+22 	 2.498474e+05 	 1.707440e+39 	 1.117640e+39 	 4.668914e+22 	 3.558676e+07
1.20516137e+01 	 1.049055e-02 	 2.593108e+03 	 5.751416e+02 	 1.570585e+09 	 1.538392e+22 	 2.471727e+05 	 1.703365e+39 	 1.115735e+39 	 4.609383e+22 	 3.527709e+07
1.20672630e+01 	 1.058704e-02 	 2.588951e+03 	 5.682287e+02 	 1.565554e+09 	 1.518765e+22 	 2.445275e+05 	 1.699301e+39 	 1.113833e+39 	 4.550589e+22 	 3.497018e+07
1.20829594e+01 	 1.068437e-02 	 2.584799e+03 	 5.613989e+02 	 1.560537e+09 	 1.499380e+22 	 2.419114e+05 	 1.695248e+39 	 1.111935e+39 	 4.492522e+22 	 3.466599e+07
1.20987031e+01 	 1.078254e-02 	 2.580653e+03 	 5.546513e+02 	 1.555534e+09 	 1.480236e+22 	 2.393243e+05 	 1.691205e+39 	 1.110041e+39 	 4.435173e+22 	 3.436450e+07
1.21144939e+01 	 1.088157e-02 	 2.576511e+03 	 5.479847e+02 	 1.550545e+09 	 1.461328e+22 	 2.367657e+05 	 1.687174e+39 	 1.108150e+39 	 4.378534e+22 	 3.406569e+07
1.21303330e+01 	 1.098147e-02 	 2.572374e+03 	 5.413983e+02 	 1.545570e+09 	 1.442654e+22 	 2.342353e+05 	 1.683153e+39 	 1.106263e+39 	 4.322596e+22 	 3.376953e+07
1.21462201e+01 	 1.108223e-02 	 2.568242e+03 	 5.348910e+02 	 1.540609e+09 	 1.424212e+22 	 2.317328e+05 	 1.679143e+39 	 1.104380e+39 	 4.267350e+22 	 3.347600e+07
1.21621548e+01 	 1.118386e-02 	 2.564116e+03 	 5.284619e+02 	 1.535662e+09 	 1.405998e+22 	 2.292580e+05 	 1.675143e+39 	 1.102501e+39 	 4.212789e+22 	 3.318507e+07
1.21781379e+01 	 1.128638e-02 	 2.559994e+03 	 5.221101e+02 	 1.530729e+09 	 1.388010e+22 	 2.268104e+05 	 1.671154e+39 	 1.100626e+39 	 4.158904e+22 	 3.289672e+07
1.21941697e+01 	 1.138979e-02 	 2.555877e+03 	 5.158347e+02 	 1.525809e+09 	 1.370245e+22 	 2.243898e+05 	 1.667176e+39 	 1.098754e+39 	 4.105687e+22 	 3.261094e+07
1.22102500e+01 	 1.149409e-02 	 2.551765e+03 	 5.096346e+02 	 1.520904e+09 	 1.352700e+22 	 2.219958e+05 	 1.663209e+39 	 1.096886e+39 	 4.053130e+22 	 3.232768e+07
