r (km)        	 u (km/s)    	 cs (km/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.22290645e+01 	 9.416503e-03 	 2.539938e+03 	 5.525025e+02 	 1.506839e+09 	 1.303718e+22 	 2.697199e+05 	 1.651937e+39 	 1.090318e+39 	 3.905816e+22 	 3.530914e+07
1.22428166e+01 	 9.506416e-03 	 2.536079e+03 	 5.458901e+02 	 1.502263e+09 	 1.287946e+22 	 2.667629e+05 	 1.648294e+39 	 1.088543e+39 	 3.858578e+22 	 3.499330e+07
1.22566142e+01 	 9.597139e-03 	 2.532224e+03 	 5.393569e+02 	 1.497699e+09 	 1.272354e+22 	 2.638395e+05 	 1.644658e+39 	 1.086771e+39 	 3.811882e+22 	 3.468037e+07
1.22704573e+01 	 9.688680e-03 	 2.528372e+03 	 5.329019e+02 	 1.493146e+09 	 1.256943e+22 	 2.609491e+05 	 1.641031e+39 	 1.085002e+39 	 3.765725e+22 	 3.437031e+07
1.22843461e+01 	 9.781044e-03 	 2.524523e+03 	 5.265241e+02 	 1.488604e+09 	 1.241709e+22 	 2.580915e+05 	 1.637411e+39 	 1.083236e+39 	 3.720099e+22 	 3.406311e+07
1.22982805e+01 	 9.874240e-03 	 2.520678e+03 	 5.202226e+02 	 1.484073e+09 	 1.226650e+22 	 2.552662e+05 	 1.633799e+39 	 1.081473e+39 	 3.675000e+22 	 3.375872e+07
1.23122613e+01 	 9.968273e-03 	 2.516837e+03 	 5.139966e+02 	 1.479553e+09 	 1.211766e+22 	 2.524729e+05 	 1.630195e+39 	 1.079713e+39 	 3.630420e+22 	 3.345713e+07
1.23262885e+01 	 1.006315e-02 	 2.512999e+03 	 5.078451e+02 	 1.475045e+09 	 1.197053e+22 	 2.497112e+05 	 1.626599e+39 	 1.077956e+39 	 3.586356e+22 	 3.315831e+07
1.23403616e+01 	 1.015888e-02 	 2.509165e+03 	 5.017672e+02 	 1.470547e+09 	 1.182511e+22 	 2.469808e+05 	 1.623011e+39 	 1.076203e+39 	 3.542801e+22 	 3.286224e+07
1.23544815e+01 	 1.025547e-02 	 2.505335e+03 	 4.957620e+02 	 1.466060e+09 	 1.168137e+22 	 2.442812e+05 	 1.619431e+39 	 1.074452e+39 	 3.499749e+22 	 3.256888e+07
1.23686485e+01 	 1.035292e-02 	 2.501507e+03 	 4.898287e+02 	 1.461585e+09 	 1.153929e+22 	 2.416121e+05 	 1.615859e+39 	 1.072705e+39 	 3.457194e+22 	 3.227822e+07
1.23828619e+01 	 1.045125e-02 	 2.497684e+03 	 4.839664e+02 	 1.457120e+09 	 1.139885e+22 	 2.389732e+05 	 1.612294e+39 	 1.070961e+39 	 3.415132e+22 	 3.199022e+07
1.23971216e+01 	 1.055046e-02 	 2.493864e+03 	 4.781743e+02 	 1.452667e+09 	 1.126005e+22 	 2.363640e+05 	 1.608738e+39 	 1.069220e+39 	 3.373559e+22 	 3.170486e+07
1.24114284e+01 	 1.065056e-02 	 2.490048e+03 	 4.724515e+02 	 1.448224e+09 	 1.112285e+22 	 2.337843e+05 	 1.605189e+39 	 1.067482e+39 	 3.332467e+22 	 3.142212e+07
1.24257819e+01 	 1.075155e-02 	 2.486235e+03 	 4.667972e+02 	 1.443792e+09 	 1.098725e+22 	 2.312337e+05 	 1.601649e+39 	 1.065747e+39 	 3.291852e+22 	 3.114197e+07
1.24401817e+01 	 1.085345e-02 	 2.482426e+03 	 4.612106e+02 	 1.439372e+09 	 1.085323e+22 	 2.287119e+05 	 1.598116e+39 	 1.064015e+39 	 3.251709e+22 	 3.086438e+07
1.24546282e+01 	 1.095626e-02 	 2.478621e+03 	 4.556908e+02 	 1.434962e+09 	 1.072076e+22 	 2.262184e+05 	 1.594592e+39 	 1.062287e+39 	 3.212034e+22 	 3.058933e+07
1.24691215e+01 	 1.105999e-02 	 2.474819e+03 	 4.502371e+02 	 1.430564e+09 	 1.058984e+22 	 2.237531e+05 	 1.591075e+39 	 1.060562e+39 	 3.172821e+22 	 3.031679e+07
1.24836619e+01 	 1.116464e-02 	 2.471021e+03 	 4.448486e+02 	 1.426177e+09 	 1.046045e+22 	 2.213155e+05 	 1.587567e+39 	 1.058839e+39 	 3.134064e+22 	 3.004675e+07
1.24982502e+01 	 1.127023e-02 	 2.467227e+03 	 4.395247e+02 	 1.421800e+09 	 1.033256e+22 	 2.189054e+05 	 1.584066e+39 	 1.057120e+39 	 3.095759e+22 	 2.977918e+07
1.25128855e+01 	 1.137676e-02 	 2.463436e+03 	 4.342644e+02 	 1.417434e+09 	 1.020617e+22 	 2.165224e+05 	 1.580573e+39 	 1.055404e+39 	 3.057901e+22 	 2.951406e+07
1.25275685e+01 	 1.148425e-02 	 2.459649e+03 	 4.290672e+02 	 1.413080e+09 	 1.008125e+22 	 2.141662e+05 	 1.577088e+39 	 1.053692e+39 	 3.020485e+22 	 2.925135e+07
1.25422988e+01 	 1.159269e-02 	 2.455866e+03 	 4.239321e+02 	 1.408736e+09 	 9.957793e+21 	 2.118365e+05 	 1.573611e+39 	 1.051982e+39 	 2.983507e+22 	 2.899105e+07
1.25570771e+01 	 1.170210e-02 	 2.452086e+03 	 4.188584e+02 	 1.404403e+09 	 9.835781e+21 	 2.095330e+05 	 1.570142e+39 	 1.050275e+39 	 2.946961e+22 	 2.873312e+07
1.25719030e+01 	 1.181248e-02 	 2.448310e+03 	 4.138455e+02 	 1.400082e+09 	 9.715198e+21 	 2.072554e+05 	 1.566681e+39 	 1.048572e+39 	 2.910843e+22 	 2.847755e+07
1.25867771e+01 	 1.192384e-02 	 2.444538e+03 	 4.088926e+02 	 1.395771e+09 	 9.596028e+21 	 2.050034e+05 	 1.563228e+39 	 1.046872e+39 	 2.875147e+22 	 2.822431e+07
1.26016992e+01 	 1.203620e-02 	 2.440770e+03 	 4.039990e+02 	 1.391471e+09 	 9.478255e+21 	 2.027767e+05 	 1.559783e+39 	 1.045174e+39 	 2.839870e+22 	 2.797338e+07
1.26166697e+01 	 1.214955e-02 	 2.437005e+03 	 3.991639e+02 	 1.387182e+09 	 9.361863e+21 	 2.005750e+05 	 1.556345e+39 	 1.043480e+39 	 2.805007e+22 	 2.772474e+07
1.26316886e+01 	 1.226391e-02 	 2.433244e+03 	 3.943867e+02 	 1.382903e+09 	 9.246837e+21 	 1.983980e+05 	 1.552916e+39 	 1.041790e+39 	 2.770552e+22 	 2.747837e+07
1.26467557e+01 	 1.237929e-02 	 2.429487e+03 	 3.896667e+02 	 1.378636e+09 	 9.133164e+21 	 1.962455e+05 	 1.549495e+39 	 1.040102e+39 	 2.736503e+22 	 2.723424e+07
1.26618709e+01 	 1.249569e-02 	 2.425734e+03 	 3.850032e+02 	 1.374379e+09 	 9.020830e+21 	 1.941170e+05 	 1.546081e+39 	 1.038417e+39 	 2.702854e+22 	 2.699234e+07
1.26770349e+01 	 1.261312e-02 	 2.421984e+03 	 3.803954e+02 	 1.370134e+09 	 8.909819e+21 	 1.920124e+05 	 1.542675e+39 	 1.036736e+39 	 2.669602e+22 	 2.675264e+07
1.26922480e+01 	 1.273160e-02 	 2.418238e+03 	 3.758429e+02 	 1.365899e+09 	 8.800114e+21 	 1.899315e+05 	 1.539277e+39 	 1.035057e+39 	 2.636741e+22 	 2.651512e+07
1.27075108e+01 	 1.285112e-02 	 2.414496e+03 	 3.713448e+02 	 1.361675e+09 	 8.691695e+21 	 1.878738e+05 	 1.535887e+39 	 1.033382e+39 	 2.604265e+22 	 2.627977e+07
1.27228249e+01 	 1.297170e-02 	 2.410757e+03 	 3.669005e+02 	 1.357460e+09 	 8.584530e+21 	 1.858392e+05 	 1.532508e+39 	 1.031712e+39 	 2.572164e+22 	 2.604657e+07
1.27381679e+01 	 1.309339e-02 	 2.407024e+03 	 3.625094e+02 	 1.353260e+09 	 8.478706e+21 	 1.838270e+05 	 1.529133e+39 	 1.030042e+39 	 2.540465e+22 	 2.581542e+07
1.27535689e+01 	 1.321614e-02 	 2.403294e+03 	 3.581709e+02 	 1.349069e+09 	 8.374117e+21 	 1.818375e+05 	 1.525766e+39 	 1.028375e+39 	 2.509135e+22 	 2.558640e+07
1.27690270e+01 	 1.333995e-02 	 2.399568e+03 	 3.538843e+02 	 1.344889e+09 	 8.270743e+21 	 1.798704e+05 	 1.522406e+39 	 1.026711e+39 	 2.478170e+22 	 2.535949e+07
1.27845375e+01 	 1.346486e-02 	 2.395844e+03 	 3.496490e+02 	 1.340718e+09 	 8.168578e+21 	 1.779254e+05 	 1.519056e+39 	 1.025052e+39 	 2.447566e+22 	 2.513465e+07
1.28000974e+01 	 1.359086e-02 	 2.392125e+03 	 3.454644e+02 	 1.336558e+09 	 8.067616e+21 	 1.760021e+05 	 1.515714e+39 	 1.023396e+39 	 2.417322e+22 	 2.491185e+07
1.28157050e+01 	 1.371799e-02 	 2.388409e+03 	 3.413299e+02 	 1.332409e+09 	 7.967851e+21 	 1.741003e+05 	 1.512381e+39 	 1.021744e+39 	 2.387437e+22 	 2.469108e+07
1.28313570e+01 	 1.384625e-02 	 2.384697e+03 	 3.372448e+02 	 1.328271e+09 	 7.869278e+21 	 1.722195e+05 	 1.509055e+39 	 1.020094e+39 	 2.357909e+22 	 2.447229e+07
1.28470568e+01 	 1.397564e-02 	 2.380989e+03 	 3.332087e+02 	 1.324144e+09 	 7.771879e+21 	 1.703597e+05 	 1.505737e+39 	 1.018448e+39 	 2.328733e+22 	 2.425548e+07
1.28628028e+01 	 1.410619e-02 	 2.377286e+03 	 3.292208e+02 	 1.320029e+09 	 7.675649e+21 	 1.685206e+05 	 1.502427e+39 	 1.016804e+39 	 2.299907e+22 	 2.404063e+07
1.28785970e+01 	 1.423789e-02 	 2.373587e+03 	 3.252807e+02 	 1.315924e+09 	 7.580572e+21 	 1.667020e+05 	 1.499124e+39 	 1.015162e+39 	 2.271425e+22 	 2.382772e+07
1.28944425e+01 	 1.437075e-02 	 2.369892e+03 	 3.213878e+02 	 1.311830e+09 	 7.486625e+21 	 1.649037e+05 	 1.495828e+39 	 1.013524e+39 	 2.243282e+22 	 2.361674e+07
1.29103438e+01 	 1.450477e-02 	 2.366200e+03 	 3.175414e+02 	 1.307746e+09 	 7.393786e+21 	 1.631256e+05 	 1.492540e+39 	 1.011889e+39 	 2.215471e+22 	 2.340769e+07
1.29262992e+01 	 1.463995e-02 	 2.362512e+03 	 3.137410e+02 	 1.303672e+09 	 7.302046e+21 	 1.613674e+05 	 1.489260e+39 	 1.010257e+39 	 2.187989e+22 	 2.320054e+07
1.29423066e+01 	 1.477632e-02 	 2.358828e+03 	 3.099862e+02 	 1.299610e+09 	 7.211396e+21 	 1.596288e+05 	 1.485987e+39 	 1.008628e+39 	 2.160834e+22 	 2.299527e+07
1.29583666e+01 	 1.491389e-02 	 2.355147e+03 	 3.062763e+02 	 1.295557e+09 	 7.121821e+21 	 1.579097e+05 	 1.482723e+39 	 1.007003e+39 	 2.134000e+22 	 2.279187e+07
1.29744780e+01 	 1.505266e-02 	 2.351470e+03 	 3.026107e+02 	 1.291515e+09 	 7.033312e+21 	 1.562096e+05 	 1.479467e+39 	 1.005381e+39 	 2.107486e+22 	 2.259031e+07
1.29906408e+01 	 1.519265e-02 	 2.347797e+03 	 2.989891e+02 	 1.287483e+09 	 6.945857e+21 	 1.545285e+05 	 1.476219e+39 	 1.003762e+39 	 2.081287e+22 	 2.239058e+07
1.30068524e+01 	 1.533388e-02 	 2.344128e+03 	 2.954108e+02 	 1.283462e+09 	 6.859450e+21 	 1.528661e+05 	 1.472978e+39 	 1.002146e+39 	 2.055402e+22 	 2.219265e+07
1.30231127e+01 	 1.547635e-02 	 2.340463e+03 	 2.918753e+02 	 1.279452e+09 	 6.774079e+21 	 1.512221e+05 	 1.469746e+39 	 1.000534e+39 	 2.029828e+22 	 2.199650e+07
1.30394224e+01 	 1.562007e-02 	 2.336802e+03 	 2.883821e+02 	 1.275453e+09 	 6.689732e+21 	 1.495963e+05 	 1.466521e+39 	 9.989244e+38 	 2.004560e+22 	 2.180213e+07
1.30557822e+01 	 1.576506e-02 	 2.333145e+03 	 2.849308e+02 	 1.271464e+09 	 6.606397e+21 	 1.479885e+05 	 1.463305e+39 	 9.973180e+38 	 1.979595e+22 	 2.160950e+07
1.30721923e+01 	 1.591132e-02 	 2.329493e+03 	 2.815207e+02 	 1.267486e+09 	 6.524063e+21 	 1.463986e+05 	 1.460096e+39 	 9.957145e+38 	 1.954929e+22 	 2.141862e+07
1.30886534e+01 	 1.605886e-02 	 2.325844e+03 	 2.781515e+02 	 1.263518e+09 	 6.442718e+21 	 1.448264e+05 	 1.456894e+39 	 9.941140e+38 	 1.930560e+22 	 2.122945e+07
1.31051645e+01 	 1.620770e-02 	 2.322199e+03 	 2.748225e+02 	 1.259561e+09 	 6.362352e+21 	 1.432716e+05 	 1.453701e+39 	 9.925166e+38 	 1.906484e+22 	 2.104199e+07
1.31217287e+01 	 1.635784e-02 	 2.318558e+03 	 2.715335e+02 	 1.255615e+09 	 6.282948e+21 	 1.417340e+05 	 1.450515e+39 	 9.909222e+38 	 1.882697e+22 	 2.085623e+07
1.31383471e+01 	 1.650928e-02 	 2.314921e+03 	 2.682837e+02 	 1.251678e+09 	 6.204495e+21 	 1.402136e+05 	 1.447336e+39 	 9.893310e+38 	 1.859194e+22 	 2.067214e+07
1.31550189e+01 	 1.666205e-02 	 2.311288e+03 	 2.650729e+02 	 1.247753e+09 	 6.126982e+21 	 1.387100e+05 	 1.444166e+39 	 9.877430e+38 	 1.835972e+22 	 2.048973e+07
1.31717434e+01 	 1.681614e-02 	 2.307659e+03 	 2.619005e+02 	 1.243837e+09 	 6.050402e+21 	 1.372231e+05 	 1.441003e+39 	 9.861580e+38 	 1.813030e+22 	 2.030895e+07
1.31885203e+01 	 1.697159e-02 	 2.304033e+03 	 2.587661e+02 	 1.239932e+09 	 5.974742e+21 	 1.357527e+05 	 1.437848e+39 	 9.845762e+38 	 1.790364e+22 	 2.012981e+07
1.32053495e+01 	 1.712839e-02 	 2.300412e+03 	 2.556692e+02 	 1.236037e+09 	 5.899991e+21 	 1.342986e+05 	 1.434701e+39 	 9.829977e+38 	 1.767969e+22 	 1.995228e+07
1.32222308e+01 	 1.728655e-02 	 2.296795e+03 	 2.526093e+02 	 1.232153e+09 	 5.826141e+21 	 1.328606e+05 	 1.431562e+39 	 9.814223e+38 	 1.745845e+22 	 1.977636e+07
1.32391646e+01 	 1.744610e-02 	 2.293181e+03 	 2.495861e+02 	 1.228279e+09 	 5.753182e+21 	 1.314384e+05 	 1.428430e+39 	 9.798500e+38 	 1.723987e+22 	 1.960202e+07
1.32561501e+01 	 1.760704e-02 	 2.289572e+03 	 2.465990e+02 	 1.224416e+09 	 5.681104e+21 	 1.300320e+05 	 1.425307e+39 	 9.782808e+38 	 1.702394e+22 	 1.942924e+07
1.32731877e+01 	 1.776938e-02 	 2.285966e+03 	 2.436477e+02 	 1.220563e+09 	 5.609897e+21 	 1.286412e+05 	 1.422191e+39 	 9.767146e+38 	 1.681061e+22 	 1.925802e+07
1.32902774e+01 	 1.793314e-02 	 2.282365e+03 	 2.407317e+02 	 1.216720e+09 	 5.539552e+21 	 1.272657e+05 	 1.419082e+39 	 9.751515e+38 	 1.659986e+22 	 1.908834e+07
1.33074201e+01 	 1.809833e-02 	 2.278768e+03 	 2.378507e+02 	 1.212888e+09 	 5.470059e+21 	 1.259054e+05 	 1.415981e+39 	 9.735913e+38 	 1.639166e+22 	 1.892018e+07
1.33246160e+01 	 1.826495e-02 	 2.275175e+03 	 2.350041e+02 	 1.209066e+09 	 5.401406e+21 	 1.245601e+05 	 1.412888e+39 	 9.720342e+38 	 1.618598e+22 	 1.875354e+07
1.33418651e+01 	 1.843302e-02 	 2.271586e+03 	 2.321915e+02 	 1.205254e+09 	 5.333585e+21 	 1.232297e+05 	 1.409803e+39 	 9.704801e+38 	 1.598280e+22 	 1.858839e+07
1.33591671e+01 	 1.860255e-02 	 2.268001e+03 	 2.294127e+02 	 1.201453e+09 	 5.266586e+21 	 1.219139e+05 	 1.406725e+39 	 9.689291e+38 	 1.578207e+22 	 1.842473e+07
1.33765238e+01 	 1.877356e-02 	 2.264420e+03 	 2.266670e+02 	 1.197662e+09 	 5.200397e+21 	 1.206127e+05 	 1.403654e+39 	 9.673812e+38 	 1.558377e+22 	 1.826254e+07
1.33939346e+01 	 1.894604e-02 	 2.260843e+03 	 2.239543e+02 	 1.193881e+09 	 5.135009e+21 	 1.193259e+05 	 1.400592e+39 	 9.658364e+38 	 1.538787e+22 	 1.810181e+07
1.34113990e+01 	 1.912002e-02 	 2.257270e+03 	 2.212740e+02 	 1.190110e+09 	 5.070415e+21 	 1.180532e+05 	 1.397537e+39 	 9.642947e+38 	 1.519435e+22 	 1.794253e+07
1.34289172e+01 	 1.929551e-02 	 2.253701e+03 	 2.186258e+02 	 1.186350e+09 	 5.006605e+21 	 1.167946e+05 	 1.394490e+39 	 9.627561e+38 	 1.500317e+22 	 1.778467e+07
1.34464896e+01 	 1.947252e-02 	 2.250135e+03 	 2.160093e+02 	 1.182600e+09 	 4.943570e+21 	 1.155498e+05 	 1.391451e+39 	 9.612207e+38 	 1.481432e+22 	 1.762823e+07
1.34641158e+01 	 1.965107e-02 	 2.246575e+03 	 2.134241e+02 	 1.178859e+09 	 4.881300e+21 	 1.143188e+05 	 1.388419e+39 	 9.596884e+38 	 1.462775e+22 	 1.747320e+07
1.34817960e+01 	 1.983116e-02 	 2.243018e+03 	 2.108698e+02 	 1.175130e+09 	 4.819787e+21 	 1.131013e+05 	 1.385395e+39 	 9.581592e+38 	 1.444346e+22 	 1.731955e+07
1.34995298e+01 	 2.001282e-02 	 2.239465e+03 	 2.083461e+02 	 1.171410e+09 	 4.759024e+21 	 1.118972e+05 	 1.382378e+39 	 9.566330e+38 	 1.426141e+22 	 1.716728e+07
1.35173174e+01 	 2.019605e-02 	 2.235916e+03 	 2.058526e+02 	 1.167700e+09 	 4.699002e+21 	 1.107063e+05 	 1.379370e+39 	 9.551099e+38 	 1.408158e+22 	 1.701638e+07
1.35351590e+01 	 2.038086e-02 	 2.232372e+03 	 2.033890e+02 	 1.164001e+09 	 4.639712e+21 	 1.095285e+05 	 1.376368e+39 	 9.535897e+38 	 1.390394e+22 	 1.686683e+07
1.35530538e+01 	 2.056728e-02 	 2.228831e+03 	 2.009548e+02 	 1.160312e+09 	 4.581147e+21 	 1.083636e+05 	 1.373375e+39 	 9.520725e+38 	 1.372848e+22 	 1.671861e+07
1.35710040e+01 	 2.075531e-02 	 2.225295e+03 	 1.985498e+02 	 1.156633e+09 	 4.523296e+21 	 1.072116e+05 	 1.370388e+39 	 9.505584e+38 	 1.355515e+22 	 1.657172e+07
1.35890099e+01 	 2.094496e-02 	 2.221763e+03 	 1.961735e+02 	 1.152964e+09 	 4.466150e+21 	 1.060722e+05 	 1.367410e+39 	 9.490474e+38 	 1.338393e+22 	 1.642616e+07
1.36070711e+01 	 2.113624e-02 	 2.218234e+03 	 1.938257e+02 	 1.149305e+09 	 4.409702e+21 	 1.049453e+05 	 1.364439e+39 	 9.475394e+38 	 1.321481e+22 	 1.628189e+07
1.36251878e+01 	 2.132918e-02 	 2.214710e+03 	 1.915060e+02 	 1.145656e+09 	 4.353943e+21 	 1.038308e+05 	 1.361475e+39 	 9.460344e+38 	 1.304775e+22 	 1.613892e+07
1.36433599e+01 	 2.152378e-02 	 2.211190e+03 	 1.892141e+02 	 1.142017e+09 	 4.298865e+21 	 1.027285e+05 	 1.358519e+39 	 9.445326e+38 	 1.288273e+22 	 1.599722e+07
1.36615873e+01 	 2.172005e-02 	 2.207674e+03 	 1.869495e+02 	 1.138388e+09 	 4.244462e+21 	 1.016384e+05 	 1.355571e+39 	 9.430338e+38 	 1.271973e+22 	 1.585679e+07
1.36798701e+01 	 2.191802e-02 	 2.204162e+03 	 1.847121e+02 	 1.134769e+09 	 4.190724e+21 	 1.005601e+05 	 1.352630e+39 	 9.415380e+38 	 1.255872e+22 	 1.571762e+07
1.36982089e+01 	 2.211769e-02 	 2.200655e+03 	 1.825015e+02 	 1.131160e+09 	 4.137645e+21 	 9.949372e+04 	 1.349696e+39 	 9.400453e+38 	 1.239968e+22 	 1.557970e+07
1.37166035e+01 	 2.231908e-02 	 2.197151e+03 	 1.803173e+02 	 1.127561e+09 	 4.085215e+21 	 9.843900e+04 	 1.346770e+39 	 9.385557e+38 	 1.224260e+22 	 1.544300e+07
1.37350539e+01 	 2.252221e-02 	 2.193651e+03 	 1.781593e+02 	 1.123972e+09 	 4.033430e+21 	 9.739583e+04 	 1.343852e+39 	 9.370690e+38 	 1.208744e+22 	 1.530753e+07
1.37535603e+01 	 2.272708e-02 	 2.190156e+03 	 1.760271e+02 	 1.120393e+09 	 3.982279e+21 	 9.636408e+04 	 1.340941e+39 	 9.355853e+38 	 1.193418e+22 	 1.517327e+07
1.37721229e+01 	 2.293371e-02 	 2.186665e+03 	 1.739204e+02 	 1.116824e+09 	 3.931756e+21 	 9.534362e+04 	 1.338038e+39 	 9.341047e+38 	 1.178280e+22 	 1.504021e+07
1.37907415e+01 	 2.314212e-02 	 2.183178e+03 	 1.718389e+02 	 1.113265e+09 	 3.881854e+21 	 9.433433e+04 	 1.335142e+39 	 9.326272e+38 	 1.163329e+22 	 1.490833e+07
1.38094165e+01 	 2.335232e-02 	 2.179695e+03 	 1.697823e+02 	 1.109716e+09 	 3.832566e+21 	 9.333607e+04 	 1.332253e+39 	 9.311526e+38 	 1.148561e+22 	 1.477763e+07
1.38281488e+01 	 2.356432e-02 	 2.176216e+03 	 1.677503e+02 	 1.106176e+09 	 3.783883e+21 	 9.234873e+04 	 1.329372e+39 	 9.296810e+38 	 1.133974e+22 	 1.464810e+07
1.38469384e+01 	 2.377814e-02 	 2.172741e+03 	 1.657427e+02 	 1.102646e+09 	 3.735799e+21 	 9.137220e+04 	 1.326498e+39 	 9.282125e+38 	 1.119567e+22 	 1.451973e+07
1.38657850e+01 	 2.399379e-02 	 2.169270e+03 	 1.637591e+02 	 1.099127e+09 	 3.688306e+21 	 9.040633e+04 	 1.323632e+39 	 9.267469e+38 	 1.105337e+22 	 1.439250e+07
1.38846890e+01 	 2.421128e-02 	 2.165804e+03 	 1.617992e+02 	 1.095616e+09 	 3.641399e+21 	 8.945102e+04 	 1.320773e+39 	 9.252844e+38 	 1.091282e+22 	 1.426641e+07
1.39036506e+01 	 2.443064e-02 	 2.162341e+03 	 1.598628e+02 	 1.092116e+09 	 3.595069e+21 	 8.850614e+04 	 1.317921e+39 	 9.238248e+38 	 1.077400e+22 	 1.414144e+07
1.39226700e+01 	 2.465188e-02 	 2.158883e+03 	 1.579496e+02 	 1.088626e+09 	 3.549309e+21 	 8.757158e+04 	 1.315077e+39 	 9.223684e+38 	 1.063689e+22 	 1.401758e+07
1.39417465e+01 	 2.487501e-02 	 2.155429e+03 	 1.560592e+02 	 1.085145e+09 	 3.504115e+21 	 8.664721e+04 	 1.312240e+39 	 9.209149e+38 	 1.050147e+22 	 1.389483e+07
1.39608815e+01 	 2.510004e-02 	 2.151979e+03 	 1.541915e+02 	 1.081674e+09 	 3.459477e+21 	 8.573293e+04 	 1.309411e+39 	 9.194644e+38 	 1.036773e+22 	 1.377318e+07
1.39800748e+01 	 2.532700e-02 	 2.148533e+03 	 1.523461e+02 	 1.078212e+09 	 3.415391e+21 	 8.482863e+04 	 1.306589e+39 	 9.180169e+38 	 1.023563e+22 	 1.365260e+07
1.39993255e+01 	 2.555590e-02 	 2.145091e+03 	 1.505229e+02 	 1.074761e+09 	 3.371849e+21 	 8.393417e+04 	 1.303774e+39 	 9.165724e+38 	 1.010516e+22 	 1.353310e+07
