r (km)        	 u (km/s)    	 cs (km/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau        
1.20019359e+01 	 5.166648e-06 	 2.391096e+03 	 1.050572e+05 	 1.335409e+09 	 1.406866e+22 	 4.664327e+08 	 7.604019e+38 	 4.969911e+38 	 3.351421e+22 	 7.213383e+09
1.20020184e+01 	 5.226306e-06 	 2.387891e+03 	 1.038564e+05 	 1.331832e+09 	 1.389754e+22 	 4.604578e+08 	 7.603977e+38 	 4.969902e+38 	 3.312102e+22 	 7.142403e+09
1.20021008e+01 	 5.286653e-06 	 2.384693e+03 	 1.026693e+05 	 1.328266e+09 	 1.372859e+22 	 4.545601e+08 	 7.603936e+38 	 4.969893e+38 	 3.273269e+22 	 7.072110e+09
1.20021831e+01 	 5.347697e-06 	 2.381500e+03 	 1.014957e+05 	 1.324712e+09 	 1.356178e+22 	 4.487383e+08 	 7.603894e+38 	 4.969883e+38 	 3.234914e+22 	 7.002497e+09
1.20022653e+01 	 5.409446e-06 	 2.378312e+03 	 1.003356e+05 	 1.321168e+09 	 1.339709e+22 	 4.429917e+08 	 7.603852e+38 	 4.969874e+38 	 3.197033e+22 	 6.933558e+09
1.20023474e+01 	 5.471908e-06 	 2.375130e+03 	 9.918873e+04 	 1.317636e+09 	 1.323448e+22 	 4.373191e+08 	 7.603810e+38 	 4.969865e+38 	 3.159619e+22 	 6.865286e+09
1.20024294e+01 	 5.535091e-06 	 2.371954e+03 	 9.805497e+04 	 1.314114e+09 	 1.307393e+22 	 4.317197e+08 	 7.603768e+38 	 4.969855e+38 	 3.122666e+22 	 6.797676e+09
1.20025113e+01 	 5.599004e-06 	 2.368784e+03 	 9.693417e+04 	 1.310604e+09 	 1.291542e+22 	 4.261924e+08 	 7.603727e+38 	 4.969846e+38 	 3.086168e+22 	 6.730720e+09
1.20025931e+01 	 5.663655e-06 	 2.365619e+03 	 9.582618e+04 	 1.307104e+09 	 1.275890e+22 	 4.207364e+08 	 7.603685e+38 	 4.969837e+38 	 3.050118e+22 	 6.664412e+09
1.20026748e+01 	 5.729053e-06 	 2.362460e+03 	 9.473085e+04 	 1.303615e+09 	 1.260437e+22 	 4.153506e+08 	 7.603643e+38 	 4.969827e+38 	 3.014512e+22 	 6.598747e+09
1.20027564e+01 	 5.795206e-06 	 2.359307e+03 	 9.364805e+04 	 1.300138e+09 	 1.245179e+22 	 4.100343e+08 	 7.603602e+38 	 4.969818e+38 	 2.979344e+22 	 6.533718e+09
1.20028379e+01 	 5.862123e-06 	 2.356159e+03 	 9.257762e+04 	 1.296671e+09 	 1.230114e+22 	 4.047865e+08 	 7.603560e+38 	 4.969809e+38 	 2.944608e+22 	 6.469319e+09
1.20029193e+01 	 5.929812e-06 	 2.353017e+03 	 9.151942e+04 	 1.293214e+09 	 1.215240e+22 	 3.996063e+08 	 7.603518e+38 	 4.969799e+38 	 2.910298e+22 	 6.405544e+09
1.20030006e+01 	 5.998284e-06 	 2.349881e+03 	 9.047332e+04 	 1.289769e+09 	 1.200552e+22 	 3.944928e+08 	 7.603477e+38 	 4.969790e+38 	 2.876410e+22 	 6.342388e+09
1.20030819e+01 	 6.067546e-06 	 2.346750e+03 	 8.943918e+04 	 1.286334e+09 	 1.186051e+22 	 3.894452e+08 	 7.603435e+38 	 4.969781e+38 	 2.842937e+22 	 6.279843e+09
1.20031630e+01 	 6.137608e-06 	 2.343624e+03 	 8.841686e+04 	 1.282910e+09 	 1.171732e+22 	 3.844626e+08 	 7.603394e+38 	 4.969771e+38 	 2.809874e+22 	 6.217905e+09
1.20032440e+01 	 6.208479e-06 	 2.340505e+03 	 8.740623e+04 	 1.279497e+09 	 1.157594e+22 	 3.795442e+08 	 7.603352e+38 	 4.969762e+38 	 2.777217e+22 	 6.156568e+09
1.20033249e+01 	 6.280169e-06 	 2.337390e+03 	 8.640714e+04 	 1.276095e+09 	 1.143634e+22 	 3.746891e+08 	 7.603310e+38 	 4.969753e+38 	 2.744959e+22 	 6.095825e+09
1.20034058e+01 	 6.352687e-06 	 2.334282e+03 	 8.541948e+04 	 1.272703e+09 	 1.129850e+22 	 3.698965e+08 	 7.603269e+38 	 4.969743e+38 	 2.713096e+22 	 6.035672e+09
1.20034865e+01 	 6.426042e-06 	 2.331179e+03 	 8.444311e+04 	 1.269321e+09 	 1.116239e+22 	 3.651657e+08 	 7.603227e+38 	 4.969734e+38 	 2.681623e+22 	 5.976102e+09
1.20035671e+01 	 6.500244e-06 	 2.328081e+03 	 8.347789e+04 	 1.265950e+09 	 1.102800e+22 	 3.604957e+08 	 7.603186e+38 	 4.969724e+38 	 2.650534e+22 	 5.917111e+09
1.20036477e+01 	 6.575303e-06 	 2.324989e+03 	 8.252371e+04 	 1.262590e+09 	 1.089530e+22 	 3.558859e+08 	 7.603145e+38 	 4.969715e+38 	 2.619825e+22 	 5.858691e+09
1.20037282e+01 	 6.651229e-06 	 2.321903e+03 	 8.158044e+04 	 1.259240e+09 	 1.076427e+22 	 3.513354e+08 	 7.603103e+38 	 4.969705e+38 	 2.589492e+22 	 5.800839e+09
1.20038085e+01 	 6.728032e-06 	 2.318822e+03 	 8.064794e+04 	 1.255901e+09 	 1.063488e+22 	 3.468434e+08 	 7.603062e+38 	 4.969696e+38 	 2.559528e+22 	 5.743549e+09
1.20038888e+01 	 6.805722e-06 	 2.315747e+03 	 7.972611e+04 	 1.252571e+09 	 1.050712e+22 	 3.424092e+08 	 7.603020e+38 	 4.969687e+38 	 2.529930e+22 	 5.686815e+09
1.20039690e+01 	 6.884309e-06 	 2.312677e+03 	 7.881481e+04 	 1.249253e+09 	 1.038097e+22 	 3.380322e+08 	 7.602979e+38 	 4.969677e+38 	 2.500693e+22 	 5.630631e+09
1.20040491e+01 	 6.963804e-06 	 2.309613e+03 	 7.791393e+04 	 1.245944e+09 	 1.025640e+22 	 3.337114e+08 	 7.602937e+38 	 4.969668e+38 	 2.471812e+22 	 5.574994e+09
1.20041291e+01 	 7.044216e-06 	 2.306554e+03 	 7.702335e+04 	 1.242646e+09 	 1.013339e+22 	 3.294462e+08 	 7.602896e+38 	 4.969658e+38 	 2.443283e+22 	 5.519897e+09
1.20042090e+01 	 7.125558e-06 	 2.303500e+03 	 7.614295e+04 	 1.239359e+09 	 1.001193e+22 	 3.252359e+08 	 7.602855e+38 	 4.969649e+38 	 2.415101e+22 	 5.465335e+09
1.20042889e+01 	 7.207838e-06 	 2.300453e+03 	 7.527261e+04 	 1.236081e+09 	 9.891987e+21 	 3.210797e+08 	 7.602813e+38 	 4.969639e+38 	 2.387262e+22 	 5.411303e+09
1.20043686e+01 	 7.291069e-06 	 2.297410e+03 	 7.441221e+04 	 1.232814e+09 	 9.773551e+21 	 3.169770e+08 	 7.602772e+38 	 4.969630e+38 	 2.359762e+22 	 5.357796e+09
1.20044483e+01 	 7.375262e-06 	 2.294373e+03 	 7.356166e+04 	 1.229557e+09 	 9.656599e+21 	 3.129271e+08 	 7.602731e+38 	 4.969620e+38 	 2.332595e+22 	 5.304810e+09
1.20045278e+01 	 7.460426e-06 	 2.291342e+03 	 7.272082e+04 	 1.226310e+09 	 9.541111e+21 	 3.089292e+08 	 7.602689e+38 	 4.969611e+38 	 2.305759e+22 	 5.252339e+09
1.20046073e+01 	 7.546574e-06 	 2.288316e+03 	 7.188960e+04 	 1.223073e+09 	 9.427070e+21 	 3.049828e+08 	 7.602648e+38 	 4.969601e+38 	 2.279249e+22 	 5.200377e+09
1.20046867e+01 	 7.633717e-06 	 2.285296e+03 	 7.106788e+04 	 1.219847e+09 	 9.314455e+21 	 3.010870e+08 	 7.602607e+38 	 4.969591e+38 	 2.253060e+22 	 5.148921e+09
1.20047660e+01 	 7.721867e-06 	 2.282281e+03 	 7.025555e+04 	 1.216630e+09 	 9.203249e+21 	 2.972414e+08 	 7.602566e+38 	 4.969582e+38 	 2.227188e+22 	 5.097966e+09
1.20048453e+01 	 7.811034e-06 	 2.279271e+03 	 6.945250e+04 	 1.213423e+09 	 9.093433e+21 	 2.934452e+08 	 7.602524e+38 	 4.969572e+38 	 2.201630e+22 	 5.047506e+09
1.20049244e+01 	 7.901231e-06 	 2.276267e+03 	 6.865863e+04 	 1.210227e+09 	 8.984990e+21 	 2.896978e+08 	 7.602483e+38 	 4.969563e+38 	 2.176382e+22 	 4.997537e+09
1.20050035e+01 	 7.992470e-06 	 2.273268e+03 	 6.787384e+04 	 1.207040e+09 	 8.877902e+21 	 2.859985e+08 	 7.602442e+38 	 4.969553e+38 	 2.151440e+22 	 4.948055e+09
1.20050825e+01 	 8.084763e-06 	 2.270275e+03 	 6.709802e+04 	 1.203863e+09 	 8.772151e+21 	 2.823468e+08 	 7.602401e+38 	 4.969543e+38 	 2.126799e+22 	 4.899054e+09
1.20051613e+01 	 8.178121e-06 	 2.267287e+03 	 6.633107e+04 	 1.200697e+09 	 8.667719e+21 	 2.787420e+08 	 7.602360e+38 	 4.969534e+38 	 2.102456e+22 	 4.850530e+09
1.20052402e+01 	 8.272558e-06 	 2.264304e+03 	 6.557288e+04 	 1.197540e+09 	 8.564591e+21 	 2.751836e+08 	 7.602318e+38 	 4.969524e+38 	 2.078408e+22 	 4.802478e+09
1.20053189e+01 	 8.368085e-06 	 2.261327e+03 	 6.482336e+04 	 1.194393e+09 	 8.462748e+21 	 2.716708e+08 	 7.602277e+38 	 4.969515e+38 	 2.054649e+22 	 4.754895e+09
1.20053975e+01 	 8.464715e-06 	 2.258355e+03 	 6.408241e+04 	 1.191255e+09 	 8.362175e+21 	 2.682032e+08 	 7.602236e+38 	 4.969505e+38 	 2.031178e+22 	 4.707774e+09
1.20054761e+01 	 8.562462e-06 	 2.255389e+03 	 6.334992e+04 	 1.188128e+09 	 8.262856e+21 	 2.647801e+08 	 7.602195e+38 	 4.969495e+38 	 2.007990e+22 	 4.661113e+09
1.20055546e+01 	 8.661337e-06 	 2.252428e+03 	 6.262581e+04 	 1.185010e+09 	 8.164773e+21 	 2.614010e+08 	 7.602154e+38 	 4.969486e+38 	 1.985082e+22 	 4.614906e+09
1.20056330e+01 	 8.761354e-06 	 2.249472e+03 	 6.190998e+04 	 1.181902e+09 	 8.067911e+21 	 2.580653e+08 	 7.602113e+38 	 4.969476e+38 	 1.962450e+22 	 4.569150e+09
1.20057113e+01 	 8.862526e-06 	 2.246522e+03 	 6.120232e+04 	 1.178804e+09 	 7.972254e+21 	 2.547724e+08 	 7.602072e+38 	 4.969466e+38 	 1.940090e+22 	 4.523839e+09
1.20057896e+01 	 8.964867e-06 	 2.243577e+03 	 6.050276e+04 	 1.175715e+09 	 7.877787e+21 	 2.515218e+08 	 7.602031e+38 	 4.969457e+38 	 1.918000e+22 	 4.478970e+09
1.20058678e+01 	 9.068390e-06 	 2.240637e+03 	 5.981119e+04 	 1.172637e+09 	 7.784495e+21 	 2.483129e+08 	 7.601990e+38 	 4.969447e+38 	 1.896175e+22 	 4.434538e+09
1.20059459e+01 	 9.173108e-06 	 2.237703e+03 	 5.912753e+04 	 1.169567e+09 	 7.692363e+21 	 2.451452e+08 	 7.601948e+38 	 4.969437e+38 	 1.874613e+22 	 4.390540e+09
1.20060239e+01 	 9.279035e-06 	 2.234774e+03 	 5.845168e+04 	 1.166507e+09 	 7.601375e+21 	 2.420182e+08 	 7.601907e+38 	 4.969427e+38 	 1.853311e+22 	 4.346971e+09
1.20061018e+01 	 9.386186e-06 	 2.231850e+03 	 5.778356e+04 	 1.163457e+09 	 7.511516e+21 	 2.389314e+08 	 7.601866e+38 	 4.969418e+38 	 1.832264e+22 	 4.303826e+09
1.20061797e+01 	 9.494575e-06 	 2.228932e+03 	 5.712307e+04 	 1.160416e+09 	 7.422772e+21 	 2.358841e+08 	 7.601825e+38 	 4.969408e+38 	 1.811469e+22 	 4.261103e+09
1.20062575e+01 	 9.604215e-06 	 2.226018e+03 	 5.647014e+04 	 1.157385e+09 	 7.335129e+21 	 2.328760e+08 	 7.601784e+38 	 4.969398e+38 	 1.790925e+22 	 4.218796e+09
1.20063352e+01 	 9.715121e-06 	 2.223111e+03 	 5.582466e+04 	 1.154363e+09 	 7.248573e+21 	 2.299064e+08 	 7.601743e+38 	 4.969388e+38 	 1.770627e+22 	 4.176902e+09
1.20064128e+01 	 9.827308e-06 	 2.220208e+03 	 5.518657e+04 	 1.151351e+09 	 7.163091e+21 	 2.269750e+08 	 7.601702e+38 	 4.969378e+38 	 1.750572e+22 	 4.135417e+09
1.20064904e+01 	 9.940791e-06 	 2.217311e+03 	 5.455577e+04 	 1.148348e+09 	 7.078667e+21 	 2.240812e+08 	 7.601661e+38 	 4.969369e+38 	 1.730758e+22 	 4.094337e+09
1.20065679e+01 	 1.005558e-05 	 2.214419e+03 	 5.393218e+04 	 1.145355e+09 	 6.995290e+21 	 2.212245e+08 	 7.601620e+38 	 4.969359e+38 	 1.711181e+22 	 4.053657e+09
1.20066453e+01 	 1.017170e-05 	 2.211532e+03 	 5.331571e+04 	 1.142370e+09 	 6.912944e+21 	 2.184044e+08 	 7.601579e+38 	 4.969349e+38 	 1.691838e+22 	 4.013375e+09
1.20067227e+01 	 1.028916e-05 	 2.208651e+03 	 5.270630e+04 	 1.139396e+09 	 6.831617e+21 	 2.156206e+08 	 7.601538e+38 	 4.969339e+38 	 1.672727e+22 	 3.973487e+09
1.20068000e+01 	 1.040798e-05 	 2.205775e+03 	 5.210384e+04 	 1.136430e+09 	 6.751296e+21 	 2.128724e+08 	 7.601497e+38 	 4.969329e+38 	 1.653844e+22 	 3.933988e+09
1.20068772e+01 	 1.052817e-05 	 2.202904e+03 	 5.150828e+04 	 1.133474e+09 	 6.671969e+21 	 2.101595e+08 	 7.601456e+38 	 4.969319e+38 	 1.635187e+22 	 3.894874e+09
1.20069543e+01 	 1.064975e-05 	 2.200038e+03 	 5.091952e+04 	 1.130527e+09 	 6.593621e+21 	 2.074813e+08 	 7.601415e+38 	 4.969310e+38 	 1.616753e+22 	 3.856143e+09
1.20070314e+01 	 1.077273e-05 	 2.197178e+03 	 5.033749e+04 	 1.127589e+09 	 6.516241e+21 	 2.048375e+08 	 7.601374e+38 	 4.969300e+38 	 1.598539e+22 	 3.817791e+09
1.20071083e+01 	 1.089713e-05 	 2.194323e+03 	 4.976212e+04 	 1.124660e+09 	 6.439816e+21 	 2.022276e+08 	 7.601333e+38 	 4.969290e+38 	 1.580542e+22 	 3.779813e+09
1.20071853e+01 	 1.102297e-05 	 2.191473e+03 	 4.919332e+04 	 1.121741e+09 	 6.364334e+21 	 1.996512e+08 	 7.601292e+38 	 4.969280e+38 	 1.562760e+22 	 3.742206e+09
1.20072621e+01 	 1.115026e-05 	 2.188628e+03 	 4.863102e+04 	 1.118830e+09 	 6.289784e+21 	 1.971078e+08 	 7.601251e+38 	 4.969270e+38 	 1.545190e+22 	 3.704968e+09
1.20073389e+01 	 1.127902e-05 	 2.185788e+03 	 4.807516e+04 	 1.115929e+09 	 6.216153e+21 	 1.945970e+08 	 7.601210e+38 	 4.969260e+38 	 1.527829e+22 	 3.668093e+09
1.20074156e+01 	 1.140927e-05 	 2.182954e+03 	 4.752564e+04 	 1.113037e+09 	 6.143428e+21 	 1.921184e+08 	 7.601169e+38 	 4.969250e+38 	 1.510675e+22 	 3.631579e+09
1.20074923e+01 	 1.154102e-05 	 2.180125e+03 	 4.698241e+04 	 1.110153e+09 	 6.071600e+21 	 1.896715e+08 	 7.601128e+38 	 4.969240e+38 	 1.493725e+22 	 3.595422e+09
1.20075689e+01 	 1.167430e-05 	 2.177301e+03 	 4.644538e+04 	 1.107279e+09 	 6.000656e+21 	 1.872560e+08 	 7.601087e+38 	 4.969230e+38 	 1.476977e+22 	 3.559619e+09
1.20076454e+01 	 1.180911e-05 	 2.174482e+03 	 4.591449e+04 	 1.104414e+09 	 5.930585e+21 	 1.848715e+08 	 7.601046e+38 	 4.969220e+38 	 1.460427e+22 	 3.524166e+09
1.20077218e+01 	 1.194548e-05 	 2.171668e+03 	 4.538967e+04 	 1.101558e+09 	 5.861377e+21 	 1.825175e+08 	 7.601005e+38 	 4.969210e+38 	 1.444075e+22 	 3.489060e+09
1.20077982e+01 	 1.208343e-05 	 2.168860e+03 	 4.487086e+04 	 1.098710e+09 	 5.793019e+21 	 1.801936e+08 	 7.600964e+38 	 4.969200e+38 	 1.427916e+22 	 3.454297e+09
1.20078745e+01 	 1.222297e-05 	 2.166056e+03 	 4.435797e+04 	 1.095872e+09 	 5.725501e+21 	 1.778996e+08 	 7.600924e+38 	 4.969190e+38 	 1.411950e+22 	 3.419875e+09
1.20079508e+01 	 1.236412e-05 	 2.163258e+03 	 4.385094e+04 	 1.093042e+09 	 5.658812e+21 	 1.756349e+08 	 7.600883e+38 	 4.969180e+38 	 1.396172e+22 	 3.385790e+09
1.20080270e+01 	 1.250690e-05 	 2.160465e+03 	 4.334971e+04 	 1.090222e+09 	 5.592943e+21 	 1.733992e+08 	 7.600842e+38 	 4.969170e+38 	 1.380582e+22 	 3.352039e+09
1.20081031e+01 	 1.265133e-05 	 2.157677e+03 	 4.285421e+04 	 1.087410e+09 	 5.527882e+21 	 1.711922e+08 	 7.600801e+38 	 4.969160e+38 	 1.365176e+22 	 3.318619e+09
1.20081792e+01 	 1.279742e-05 	 2.154894e+03 	 4.236437e+04 	 1.084607e+09 	 5.463620e+21 	 1.690134e+08 	 7.600760e+38 	 4.969150e+38 	 1.349953e+22 	 3.285525e+09
1.20082552e+01 	 1.294521e-05 	 2.152117e+03 	 4.188013e+04 	 1.081813e+09 	 5.400145e+21 	 1.668626e+08 	 7.600719e+38 	 4.969139e+38 	 1.334910e+22 	 3.252756e+09
1.20083311e+01 	 1.309470e-05 	 2.149344e+03 	 4.140142e+04 	 1.079027e+09 	 5.337448e+21 	 1.647392e+08 	 7.600678e+38 	 4.969129e+38 	 1.320045e+22 	 3.220308e+09
1.20084070e+01 	 1.324592e-05 	 2.146577e+03 	 4.092819e+04 	 1.076250e+09 	 5.275519e+21 	 1.626431e+08 	 7.600637e+38 	 4.969119e+38 	 1.305356e+22 	 3.188179e+09
1.20084828e+01 	 1.339888e-05 	 2.143814e+03 	 4.046037e+04 	 1.073482e+09 	 5.214348e+21 	 1.605738e+08 	 7.600596e+38 	 4.969109e+38 	 1.290840e+22 	 3.156364e+09
1.20085585e+01 	 1.355361e-05 	 2.141057e+03 	 3.999789e+04 	 1.070722e+09 	 5.153926e+21 	 1.585310e+08 	 7.600555e+38 	 4.969099e+38 	 1.276496e+22 	 3.124861e+09
1.20086342e+01 	 1.371013e-05 	 2.138305e+03 	 3.954070e+04 	 1.067972e+09 	 5.094244e+21 	 1.565143e+08 	 7.600514e+38 	 4.969089e+38 	 1.262321e+22 	 3.093666e+09
1.20087099e+01 	 1.386846e-05 	 2.135558e+03 	 3.908874e+04 	 1.065229e+09 	 5.035292e+21 	 1.545234e+08 	 7.600473e+38 	 4.969078e+38 	 1.248314e+22 	 3.062778e+09
1.20087854e+01 	 1.402861e-05 	 2.132816e+03 	 3.864194e+04 	 1.062496e+09 	 4.977060e+21 	 1.525581e+08 	 7.600432e+38 	 4.969068e+38 	 1.234472e+22 	 3.032193e+09
1.20088610e+01 	 1.419062e-05 	 2.130079e+03 	 3.820025e+04 	 1.059771e+09 	 4.919540e+21 	 1.506179e+08 	 7.600391e+38 	 4.969058e+38 	 1.220792e+22 	 3.001908e+09
1.20089364e+01 	 1.435449e-05 	 2.127348e+03 	 3.776361e+04 	 1.057054e+09 	 4.862722e+21 	 1.487025e+08 	 7.600350e+38 	 4.969048e+38 	 1.207274e+22 	 2.971920e+09
1.20090118e+01 	 1.452026e-05 	 2.124621e+03 	 3.733196e+04 	 1.054346e+09 	 4.806598e+21 	 1.468116e+08 	 7.600309e+38 	 4.969037e+38 	 1.193916e+22 	 2.942226e+09
1.20090871e+01 	 1.468794e-05 	 2.121899e+03 	 3.690524e+04 	 1.051647e+09 	 4.751158e+21 	 1.449449e+08 	 7.600268e+38 	 4.969027e+38 	 1.180714e+22 	 2.912824e+09
1.20091624e+01 	 1.485756e-05 	 2.119183e+03 	 3.648340e+04 	 1.048956e+09 	 4.696395e+21 	 1.431021e+08 	 7.600227e+38 	 4.969017e+38 	 1.167668e+22 	 2.883710e+09
1.20092377e+01 	 1.502914e-05 	 2.116471e+03 	 3.606638e+04 	 1.046273e+09 	 4.642299e+21 	 1.412828e+08 	 7.600186e+38 	 4.969007e+38 	 1.154775e+22 	 2.854882e+09
1.20093128e+01 	 1.520269e-05 	 2.113765e+03 	 3.565413e+04 	 1.043599e+09 	 4.588862e+21 	 1.394869e+08 	 7.600145e+38 	 4.968996e+38 	 1.142033e+22 	 2.826338e+09
1.20093879e+01 	 1.537826e-05 	 2.111063e+03 	 3.524659e+04 	 1.040933e+09 	 4.536076e+21 	 1.377139e+08 	 7.600104e+38 	 4.968986e+38 	 1.129441e+22 	 2.798073e+09
1.20094630e+01 	 1.555585e-05 	 2.108367e+03 	 3.484371e+04 	 1.038276e+09 	 4.483933e+21 	 1.359635e+08 	 7.600063e+38 	 4.968976e+38 	 1.116997e+22 	 2.770087e+09
1.20095380e+01 	 1.573549e-05 	 2.105675e+03 	 3.444544e+04 	 1.035627e+09 	 4.432423e+21 	 1.342356e+08 	 7.600022e+38 	 4.968965e+38 	 1.104699e+22 	 2.742375e+09
1.20096130e+01 	 1.591721e-05 	 2.102989e+03 	 3.405171e+04 	 1.032986e+09 	 4.381541e+21 	 1.325298e+08 	 7.599981e+38 	 4.968955e+38 	 1.092545e+22 	 2.714935e+09
1.20096878e+01 	 1.610102e-05 	 2.100308e+03 	 3.366249e+04 	 1.030353e+09 	 4.331276e+21 	 1.308457e+08 	 7.599940e+38 	 4.968944e+38 	 1.080533e+22 	 2.687766e+09
1.20097627e+01 	 1.628696e-05 	 2.097631e+03 	 3.327772e+04 	 1.027729e+09 	 4.281622e+21 	 1.291832e+08 	 7.599899e+38 	 4.968934e+38 	 1.068662e+22 	 2.660863e+09
1.20098375e+01 	 1.647505e-05 	 2.094960e+03 	 3.289734e+04 	 1.025113e+09 	 4.232572e+21 	 1.275420e+08 	 7.599858e+38 	 4.968923e+38 	 1.056930e+22 	 2.634225e+09
1.20099122e+01 	 1.666531e-05 	 2.092293e+03 	 3.252131e+04 	 1.022505e+09 	 4.184117e+21 	 1.259217e+08 	 7.599817e+38 	 4.968913e+38 	 1.045335e+22 	 2.607849e+09
1.20099869e+01 	 1.685776e-05 	 2.089632e+03 	 3.214958e+04 	 1.019906e+09 	 4.136249e+21 	 1.243222e+08 	 7.599776e+38 	 4.968903e+38 	 1.033876e+22 	 2.581732e+09
1.20100615e+01 	 1.705244e-05 	 2.086975e+03 	 3.178210e+04 	 1.017314e+09 	 4.088962e+21 	 1.227430e+08 	 7.599735e+38 	 4.968892e+38 	 1.022551e+22 	 2.555872e+09
1.20101361e+01 	 1.724937e-05 	 2.084324e+03 	 3.141882e+04 	 1.014731e+09 	 4.042248e+21 	 1.211841e+08 	 7.599694e+38 	 4.968882e+38 	 1.011358e+22 	 2.530267e+09
1.20102107e+01 	 1.744857e-05 	 2.081678e+03 	 3.105969e+04 	 1.012156e+09 	 3.996100e+21 	 1.196451e+08 	 7.599653e+38 	 4.968871e+38 	 1.000295e+22 	 2.504914e+09
1.20102851e+01 	 1.765007e-05 	 2.079036e+03 	 3.070467e+04 	 1.009589e+09 	 3.950510e+21 	 1.181258e+08 	 7.599612e+38 	 4.968860e+38 	 9.893620e+21 	 2.479810e+09
1.20103596e+01 	 1.785390e-05 	 2.076399e+03 	 3.035370e+04 	 1.007030e+09 	 3.905473e+21 	 1.166258e+08 	 7.599571e+38 	 4.968850e+38 	 9.785562e+21 	 2.454953e+09
1.20104340e+01 	 1.806008e-05 	 2.073768e+03 	 3.000675e+04 	 1.004479e+09 	 3.860981e+21 	 1.151451e+08 	 7.599530e+38 	 4.968839e+38 	 9.678763e+21 	 2.430341e+09
1.20105083e+01 	 1.826864e-05 	 2.071141e+03 	 2.966376e+04 	 1.001936e+09 	 3.817026e+21 	 1.136832e+08 	 7.599489e+38 	 4.968829e+38 	 9.573207e+21 	 2.405971e+09
1.20105826e+01 	 1.847961e-05 	 2.068519e+03 	 2.932470e+04 	 9.994005e+08 	 3.773602e+21 	 1.122400e+08 	 7.599447e+38 	 4.968818e+38 	 9.468880e+21 	 2.381841e+09
1.20106568e+01 	 1.869302e-05 	 2.065903e+03 	 2.898951e+04 	 9.968735e+08 	 3.730703e+21 	 1.108153e+08 	 7.599406e+38 	 4.968807e+38 	 9.365766e+21 	 2.357949e+09
1.20107310e+01 	 1.890890e-05 	 2.063291e+03 	 2.865815e+04 	 9.943544e+08 	 3.688321e+21 	 1.094087e+08 	 7.599365e+38 	 4.968797e+38 	 9.263853e+21 	 2.334293e+09
1.20108052e+01 	 1.912726e-05 	 2.060684e+03 	 2.833057e+04 	 9.918433e+08 	 3.646452e+21 	 1.080202e+08 	 7.599324e+38 	 4.968786e+38 	 9.163124e+21 	 2.310869e+09
1.20108793e+01 	 1.934815e-05 	 2.058082e+03 	 2.800674e+04 	 9.893401e+08 	 3.605088e+21 	 1.066493e+08 	 7.599283e+38 	 4.968775e+38 	 9.063566e+21 	 2.287676e+09
