r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	lambda     
3.523156e+06 	2.218993e+07 	5.738025e-05 	6.127909e+14 	3.709308e+07 	3.709313e+07 	2.000000e+00 	3.120884e+38 	2.831523e+38 	3.760582e+01 	3.327046e-01 	sonic point
3.543133e+06 	2.204870e+07 	5.617559e-05 	5.973726e+14 	3.745170e+07 	3.697489e+07 	2.000164e+00 	3.118795e+38 	2.831259e+38 	3.703924e+01 	3.326877e-01 	
3.563223e+06 	2.190864e+07 	5.499910e-05 	5.823735e+14 	3.781188e+07 	3.685727e+07 	2.000654e+00 	3.116722e+38 	2.830997e+38 	3.648301e+01 	3.326705e-01 	
3.583426e+06 	2.176977e+07 	5.385004e-05 	5.677814e+14 	3.817361e+07 	3.674027e+07 	2.001465e+00 	3.114664e+38 	2.830738e+38 	3.593689e+01 	3.326528e-01 	
3.603745e+06 	2.163205e+07 	5.272771e-05 	5.535844e+14 	3.853688e+07 	3.662387e+07 	2.002593e+00 	3.112622e+38 	2.830482e+38 	3.540068e+01 	3.326348e-01 	
3.624178e+06 	2.149548e+07 	5.163141e-05 	5.397711e+14 	3.890168e+07 	3.650808e+07 	2.004034e+00 	3.110594e+38 	2.830228e+38 	3.487417e+01 	3.326163e-01 	
3.644727e+06 	2.136004e+07 	5.056049e-05 	5.263303e+14 	3.926800e+07 	3.639289e+07 	2.005785e+00 	3.108582e+38 	2.829977e+38 	3.435715e+01 	3.325975e-01 	
3.665393e+06 	2.122574e+07 	4.951429e-05 	5.132512e+14 	3.963584e+07 	3.627829e+07 	2.007840e+00 	3.106584e+38 	2.829729e+38 	3.384942e+01 	3.325782e-01 	
3.686176e+06 	2.109254e+07 	4.849217e-05 	5.005235e+14 	4.000517e+07 	3.616429e+07 	2.010197e+00 	3.104601e+38 	2.829483e+38 	3.335079e+01 	3.325585e-01 	
3.707077e+06 	2.096044e+07 	4.749354e-05 	4.881368e+14 	4.037599e+07 	3.605087e+07 	2.012852e+00 	3.102633e+38 	2.829239e+38 	3.286106e+01 	3.325383e-01 	
3.728096e+06 	2.082944e+07 	4.651778e-05 	4.760816e+14 	4.074829e+07 	3.593803e+07 	2.015801e+00 	3.100679e+38 	2.828998e+38 	3.238005e+01 	3.325177e-01 	
3.749235e+06 	2.069951e+07 	4.556432e-05 	4.643481e+14 	4.112206e+07 	3.582577e+07 	2.019041e+00 	3.098739e+38 	2.828759e+38 	3.190758e+01 	3.324967e-01 	
3.770493e+06 	2.057065e+07 	4.463260e-05 	4.529273e+14 	4.149729e+07 	3.571408e+07 	2.022568e+00 	3.096814e+38 	2.828523e+38 	3.144347e+01 	3.324752e-01 	
3.791872e+06 	2.044285e+07 	4.372206e-05 	4.418101e+14 	4.187396e+07 	3.560297e+07 	2.026378e+00 	3.094902e+38 	2.828289e+38 	3.098754e+01 	3.324532e-01 	
3.813373e+06 	2.031609e+07 	4.283218e-05 	4.309880e+14 	4.225208e+07 	3.549242e+07 	2.030470e+00 	3.093005e+38 	2.828058e+38 	3.053964e+01 	3.324308e-01 	
3.834995e+06 	2.019037e+07 	4.196244e-05 	4.204525e+14 	4.263161e+07 	3.538243e+07 	2.034839e+00 	3.091121e+38 	2.827828e+38 	3.009959e+01 	3.324078e-01 	
3.856739e+06 	2.006567e+07 	4.111234e-05 	4.101954e+14 	4.301256e+07 	3.527299e+07 	2.039482e+00 	3.089251e+38 	2.827601e+38 	2.966724e+01 	3.323844e-01 	
3.878607e+06 	1.994199e+07 	4.028138e-05 	4.002090e+14 	4.339492e+07 	3.516412e+07 	2.044397e+00 	3.087394e+38 	2.827377e+38 	2.924242e+01 	3.323605e-01 	
3.900599e+06 	1.981931e+07 	3.946909e-05 	3.904854e+14 	4.377866e+07 	3.505579e+07 	2.049579e+00 	3.085551e+38 	2.827154e+38 	2.882499e+01 	3.323361e-01 	
3.922716e+06 	1.969762e+07 	3.867501e-05 	3.810174e+14 	4.416378e+07 	3.494800e+07 	2.055027e+00 	3.083721e+38 	2.826934e+38 	2.841479e+01 	3.323111e-01 	
3.944958e+06 	1.957692e+07 	3.789868e-05 	3.717977e+14 	4.455027e+07 	3.484076e+07 	2.060738e+00 	3.081905e+38 	2.826716e+38 	2.801167e+01 	3.322856e-01 	
3.967326e+06 	1.945719e+07 	3.713967e-05 	3.628193e+14 	4.493811e+07 	3.473406e+07 	2.066708e+00 	3.080101e+38 	2.826500e+38 	2.761551e+01 	3.322596e-01 	
3.989821e+06 	1.933843e+07 	3.639755e-05 	3.540754e+14 	4.532730e+07 	3.462789e+07 	2.072935e+00 	3.078310e+38 	2.826286e+38 	2.722614e+01 	3.322331e-01 	
4.012444e+06 	1.922062e+07 	3.567191e-05 	3.455595e+14 	4.571781e+07 	3.452225e+07 	2.079416e+00 	3.076533e+38 	2.826074e+38 	2.684345e+01 	3.322060e-01 	
4.035194e+06 	1.910375e+07 	3.496234e-05 	3.372652e+14 	4.610964e+07 	3.441714e+07 	2.086149e+00 	3.074767e+38 	2.825864e+38 	2.646729e+01 	3.321783e-01 	
4.058074e+06 	1.898782e+07 	3.426845e-05 	3.291863e+14 	4.650278e+07 	3.431255e+07 	2.093131e+00 	3.073015e+38 	2.825656e+38 	2.609754e+01 	3.321501e-01 	
4.081084e+06 	1.887282e+07 	3.358985e-05 	3.213169e+14 	4.689721e+07 	3.420848e+07 	2.100359e+00 	3.071275e+38 	2.825450e+38 	2.573406e+01 	3.321213e-01 	
4.104224e+06 	1.875873e+07 	3.292619e-05 	3.136510e+14 	4.729292e+07 	3.410493e+07 	2.107832e+00 	3.069547e+38 	2.825247e+38 	2.537674e+01 	3.320919e-01 	
4.127495e+06 	1.864555e+07 	3.227709e-05 	3.061831e+14 	4.768989e+07 	3.400189e+07 	2.115546e+00 	3.067832e+38 	2.825045e+38 	2.502545e+01 	3.320619e-01 	
4.150898e+06 	1.853327e+07 	3.164220e-05 	2.989077e+14 	4.808812e+07 	3.389936e+07 	2.123499e+00 	3.066129e+38 	2.824845e+38 	2.468008e+01 	3.320313e-01 	
4.174434e+06 	1.842188e+07 	3.102118e-05 	2.918194e+14 	4.848758e+07 	3.379733e+07 	2.131688e+00 	3.064438e+38 	2.824647e+38 	2.434050e+01 	3.320001e-01 	
4.198103e+06 	1.831137e+07 	3.041369e-05 	2.849131e+14 	4.888828e+07 	3.369581e+07 	2.140113e+00 	3.062759e+38 	2.824451e+38 	2.400661e+01 	3.319683e-01 	
4.221907e+06 	1.820174e+07 	2.981941e-05 	2.781838e+14 	4.929018e+07 	3.359478e+07 	2.148770e+00 	3.061092e+38 	2.824257e+38 	2.367829e+01 	3.319358e-01 	
4.245845e+06 	1.809296e+07 	2.923803e-05 	2.716267e+14 	4.969328e+07 	3.349425e+07 	2.157657e+00 	3.059436e+38 	2.824064e+38 	2.335543e+01 	3.319027e-01 	
4.269920e+06 	1.798505e+07 	2.866923e-05 	2.652369e+14 	5.009757e+07 	3.339422e+07 	2.166771e+00 	3.057793e+38 	2.823874e+38 	2.303794e+01 	3.318690e-01 	
4.294130e+06 	1.787798e+07 	2.811272e-05 	2.590100e+14 	5.050303e+07 	3.329467e+07 	2.176112e+00 	3.056160e+38 	2.823685e+38 	2.272570e+01 	3.318346e-01 	
4.318478e+06 	1.777175e+07 	2.756820e-05 	2.529414e+14 	5.090965e+07 	3.319560e+07 	2.185676e+00 	3.054540e+38 	2.823498e+38 	2.241861e+01 	3.317995e-01 	
4.342964e+06 	1.766635e+07 	2.703538e-05 	2.470269e+14 	5.131740e+07 	3.309702e+07 	2.195463e+00 	3.052930e+38 	2.823312e+38 	2.211658e+01 	3.317637e-01 	
4.367589e+06 	1.756177e+07 	2.651400e-05 	2.412622e+14 	5.172629e+07 	3.299891e+07 	2.205468e+00 	3.051332e+38 	2.823129e+38 	2.181951e+01 	3.317272e-01 	
4.392354e+06 	1.745801e+07 	2.600378e-05 	2.356434e+14 	5.213629e+07 	3.290129e+07 	2.215692e+00 	3.049745e+38 	2.822947e+38 	2.152730e+01 	3.316901e-01 	
4.417259e+06 	1.735506e+07 	2.550445e-05 	2.301664e+14 	5.254739e+07 	3.280413e+07 	2.226131e+00 	3.048170e+38 	2.822767e+38 	2.123986e+01 	3.316522e-01 	
4.442305e+06 	1.725291e+07 	2.501577e-05 	2.248274e+14 	5.295958e+07 	3.270744e+07 	2.236784e+00 	3.046605e+38 	2.822588e+38 	2.095710e+01 	3.316136e-01 	
4.467493e+06 	1.715155e+07 	2.453748e-05 	2.196227e+14 	5.337283e+07 	3.261122e+07 	2.247649e+00 	3.045051e+38 	2.822412e+38 	2.067893e+01 	3.315742e-01 	
