r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	lambda     
1.311430e+07 	1.490810e+07 	4.873612e-05 	1.246442e+14 	3.040368e+07 	3.040371e+07 	2.000000e+00 	2.948983e+38 	2.875532e+38 	1.213503e+02 	3.332605e-01 	sonic point
1.317132e+07 	1.483487e+07 	4.795403e-05 	1.222137e+14 	3.063090e+07 	3.032895e+07 	2.000098e+00 	2.948197e+38 	2.875083e+38 	1.199478e+02 	3.332589e-01 	
1.322859e+07 	1.476207e+07 	4.718531e-05 	1.198329e+14 	3.085928e+07 	3.025444e+07 	2.000392e+00 	2.947415e+38 	2.874638e+38 	1.185634e+02 	3.332573e-01 	
1.328610e+07 	1.468970e+07 	4.642972e-05 	1.175008e+14 	3.108884e+07 	3.018019e+07 	2.000880e+00 	2.946638e+38 	2.874195e+38 	1.171969e+02 	3.332557e-01 	
1.334387e+07 	1.461775e+07 	4.568701e-05 	1.152162e+14 	3.131958e+07 	3.010619e+07 	2.001562e+00 	2.945865e+38 	2.873754e+38 	1.158480e+02 	3.332540e-01 	
1.340188e+07 	1.454623e+07 	4.495696e-05 	1.129782e+14 	3.155149e+07 	3.003244e+07 	2.002435e+00 	2.945095e+38 	2.873316e+38 	1.145165e+02 	3.332523e-01 	
1.346015e+07 	1.447512e+07 	4.423934e-05 	1.107858e+14 	3.178457e+07 	2.995895e+07 	2.003500e+00 	2.944330e+38 	2.872880e+38 	1.132021e+02 	3.332506e-01 	
1.351867e+07 	1.440443e+07 	4.353392e-05 	1.086380e+14 	3.201884e+07 	2.988570e+07 	2.004755e+00 	2.943569e+38 	2.872447e+38 	1.119047e+02 	3.332488e-01 	
1.357745e+07 	1.433415e+07 	4.284049e-05 	1.065339e+14 	3.225428e+07 	2.981271e+07 	2.006200e+00 	2.942812e+38 	2.872016e+38 	1.106239e+02 	3.332470e-01 	
1.363648e+07 	1.426428e+07 	4.215884e-05 	1.044725e+14 	3.249090e+07 	2.973996e+07 	2.007832e+00 	2.942059e+38 	2.871588e+38 	1.093595e+02 	3.332452e-01 	
1.369577e+07 	1.419482e+07 	4.148874e-05 	1.024530e+14 	3.272869e+07 	2.966747e+07 	2.009651e+00 	2.941310e+38 	2.871162e+38 	1.081113e+02 	3.332433e-01 	
1.375532e+07 	1.412577e+07 	4.083001e-05 	1.004744e+14 	3.296767e+07 	2.959522e+07 	2.011657e+00 	2.940565e+38 	2.870738e+38 	1.068792e+02 	3.332414e-01 	
1.381512e+07 	1.405712e+07 	4.018242e-05 	9.853592e+13 	3.320783e+07 	2.952321e+07 	2.013848e+00 	2.939824e+38 	2.870317e+38 	1.056627e+02 	3.332395e-01 	
1.387519e+07 	1.398886e+07 	3.954579e-05 	9.663667e+13 	3.344916e+07 	2.945145e+07 	2.016223e+00 	2.939087e+38 	2.869898e+38 	1.044619e+02 	3.332375e-01 	
1.393552e+07 	1.392101e+07 	3.891992e-05 	9.477584e+13 	3.369168e+07 	2.937993e+07 	2.018782e+00 	2.938354e+38 	2.869482e+38 	1.032763e+02 	3.332355e-01 	
1.399611e+07 	1.385355e+07 	3.830461e-05 	9.295261e+13 	3.393538e+07 	2.930866e+07 	2.021523e+00 	2.937624e+38 	2.869068e+38 	1.021059e+02 	3.332334e-01 	
1.405696e+07 	1.378648e+07 	3.769968e-05 	9.116619e+13 	3.418025e+07 	2.923763e+07 	2.024446e+00 	2.936899e+38 	2.868656e+38 	1.009504e+02 	3.332313e-01 	
1.411808e+07 	1.371980e+07 	3.710495e-05 	8.941582e+13 	3.442631e+07 	2.916684e+07 	2.027549e+00 	2.936177e+38 	2.868247e+38 	9.980955e+01 	3.332292e-01 	
1.417946e+07 	1.365351e+07 	3.652022e-05 	8.770072e+13 	3.467355e+07 	2.909629e+07 	2.030833e+00 	2.935459e+38 	2.867840e+38 	9.868322e+01 	3.332270e-01 	
1.424111e+07 	1.358761e+07 	3.594533e-05 	8.602016e+13 	3.492198e+07 	2.902598e+07 	2.034295e+00 	2.934745e+38 	2.867435e+38 	9.757120e+01 	3.332248e-01 	
1.430303e+07 	1.352208e+07 	3.538011e-05 	8.437342e+13 	3.517158e+07 	2.895591e+07 	2.037936e+00 	2.934035e+38 	2.867032e+38 	9.647327e+01 	3.332225e-01 	
1.436521e+07 	1.345694e+07 	3.482437e-05 	8.275979e+13 	3.542236e+07 	2.888608e+07 	2.041754e+00 	2.933329e+38 	2.866632e+38 	9.538925e+01 	3.332202e-01 	
1.442767e+07 	1.339217e+07 	3.427795e-05 	8.117856e+13 	3.567433e+07 	2.881648e+07 	2.045749e+00 	2.932626e+38 	2.866234e+38 	9.431896e+01 	3.332179e-01 	
1.449040e+07 	1.332778e+07 	3.374068e-05 	7.962906e+13 	3.592747e+07 	2.874712e+07 	2.049920e+00 	2.931927e+38 	2.865839e+38 	9.326219e+01 	3.332155e-01 	
1.455340e+07 	1.326376e+07 	3.321241e-05 	7.811064e+13 	3.618180e+07 	2.867799e+07 	2.054266e+00 	2.931232e+38 	2.865445e+38 	9.221876e+01 	3.332131e-01 	
1.461668e+07 	1.320011e+07 	3.269298e-05 	7.662263e+13 	3.643730e+07 	2.860910e+07 	2.058786e+00 	2.930540e+38 	2.865054e+38 	9.118850e+01 	3.332106e-01 	
1.468023e+07 	1.313683e+07 	3.218222e-05 	7.516440e+13 	3.669399e+07 	2.854044e+07 	2.063480e+00 	2.929852e+38 	2.864665e+38 	9.017121e+01 	3.332080e-01 	
1.474405e+07 	1.307391e+07 	3.167999e-05 	7.373533e+13 	3.695185e+07 	2.847201e+07 	2.068347e+00 	2.929168e+38 	2.864279e+38 	8.916673e+01 	3.332055e-01 	
